InsDel1a	InsDel1b	InsDel1c	InsDel2b	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_N	InsDel_O	InsDel_P	InsDel15	InsDel16	InsDel_M	InsDel23	InsDel2c	InsDel2a	InsDel_N_beta	InsDel_D	InsDel_N_alpha
G[Del(C):R1]T	0.000687124033885646	0.000680018251004676	0.000628776410309623	9.92257195947825e-05	0.00520476138437991	0.0100396375883379	0.0019257549566879	0.0075159891183894	0.00622491431579338	0.00702051292404627	0.00654806630223955	3.34241875239078e-05	0.00452179130488206	0.0319403620049257	0.00204521160230874	3.28157754698314e-06	0.0014996237641066	0.00380548512045833	0.00282617545181276	0.00110531725656033	0.000178582597928485	0.00536466915423504	0.00132386838612301	0.00372338408543686	0.0790014334020132	0.00171067218316731	0.00691725262221985	3.51448474612241e-05	0.000895449180950813	0.000275809229382524	0.0137316775250425	0.00190067252848196	0.0179964473142101	0.000361761541735075	0.00295424066596	4.89526820425736e-05	0.000146955033998442	0.000491185544753879	0.00224922497041778	0.00383929795694502	0	0.00644335652425578	0.0030328194389284	0.000209518685130756	0.00125534239051926	0.00327009288043765	0.000391494898799246	0.000143424913901193
G[Del(C):R2]A	0.000837039653860568	2.95212189115722e-05	0.000738627900299244	0.000302541606227033	0.0320196628645218	0.0330161244928919	0.00144599322348802	0.00482953307704252	0.0155360646899457	0.00591558342156632	0.0015844721952579	3.32104666148887e-05	0.00256800103404351	0.00619466798466525	0.000990942877161886	2.02685672019547e-06	0.00135730680577374	0.00128794209879501	0.000847388173692551	0.00105268310148603	0.000164796718585292	0.00413328985569328	0.00203552759674481	0.000658624089841113	0.0315563265314503	0.00402865186593658	0.00688154615625495	4.66345091312396e-05	0.000551873645630674	0.000640548951698619	0.00797667712454472	0.0023623228284219	1.01312332412517e-05	0.000184173888391951	5.86193943091606e-05	2.61213326542354e-05	5.25191648350135e-05	0.000314727467013879	0.00027286216700064	0.0175510763746058	0	0.00164180535465556	0.0121312777557136	0.000271300881304301	0.000490796635694605	0.000850422919435293	0.000252685756361911	2.83534350972874e-05
G[Del(C):R2]G	0.000205839631607341	3.36770056432092e-05	0.00014108606947164	2.60675829393919e-05	0.0060746453173334	0.0065934498335008	0.000277237382348542	0.000812680776976945	0.00172009232975929	0.00117864109926858	0.000377217067725468	8.63917200271868e-06	0.000576583131470483	0.000987123800568074	0.000257601624398404	1.83382274684352e-06	0.000494967291448561	0.000219607830768966	0.000114047858448808	0.000449792938798435	7.3165111191436e-05	0.000967070394975172	0.000336785047916135	0.000281118665694103	0.00303141726340741	0.00080717376773538	0.00104260546861563	5.60965834477231e-05	0.000489646930874842	5.49724846607023e-05	0.000313934935441013	0.000551038677352083	1.01312332412517e-05	7.58584026858535e-05	1.87337651806388e-05	1.79247364141985e-05	2.05293223669635e-05	8.81597309054513e-06	2.82198691078207e-05	0.00603318250377074	0	0.00197886078836432	0.00209408961259342	6.48641709234211e-05	5.68612716432778e-05	0.000133207066542429	7.80496544747216e-06	3.48735887594392e-06
G[Del(C):R2]T	0.000819346575368204	9.05600640861893e-05	0.00065293581207242	0.000142577855368717	0.0157674750662355	0.0201495080505736	0.00127584958054216	0.00656738583483547	0.0073422888392898	0.00435648425994629	0.000714750753300424	3.66333061217042e-05	0.0055140221509306	0.00944159419075952	0.000540895202509977	2.26814918688541e-06	0.00396465634279682	0.0020572168887423	0.00101657214867993	0.00063093936210086	0.000743297803083609	0.00251328824041243	0.00156726739996745	0.00122331892713771	0.0259858111060588	0.00171207926590285	0.00755201090181417	5.54207209965457e-05	0.000354594693011521	0.000424734897761801	0.0051745042176845	0.00167848699066167	1.01312332412517e-05	0.000205369457663149	0.000264508803862094	0.00014935389550185	0.000116454467378295	0.0001288296445024	0.000405176360581631	0.0122034827917181	0	0.00177936684791833	0.0050185940715601	0.000161083682071224	0.000458076525245619	0.000477155185510245	0.000101768077251207	5.8775136802874e-05
G[Del(C):R3]A	0.00015864391045149	5.77444820232074e-05	0.000365809459988173	0.000364642133186319	0.0211393645175167	0.0228054038055156	0.000720367232009994	0.00284546643202001	0.00941425467065674	0.0029219748081229	0.0014699680037805	8.17229096538736e-05	0.00197618587529775	0.00357239938580387	0.00219966647448407	2.60595864025132e-06	0.000818639931071984	0.000312783151926589	0.000927904883007304	0.000210480745397976	0.000491678079580933	0.00275665632559651	0.000837946943010285	0.000450599028633583	0.0129426334297987	0.00114045568707249	0.00403193679666139	0.00125845588409229	0.000471797096412916	0.000113062501532787	0.00303212064836236	0.00286059665498661	1.68853887354195e-05	0.000274211295435412	3.04472436176656e-05	1.97966234447951e-05	9.5999115666029e-05	6.16702268550869e-05	0.000457662517545027	0.0282462635403812	0	0.000134583971763568	0.00841246344369426	0.000326277899316967	0.000442178907821873	0.000263130182123972	5.02769857574665e-05	2.19582865598131e-05
G[Del(C):R3]G	7.94869930768612e-05	1.00111389053439e-06	0.000141321732202557	7.08272555891037e-05	0.00584244563771012	0.00530181708606454	0.000566372535462017	0.000700072940391621	0.00200154730278518	0.00122365250695485	0.000176461919900079	1.60499996056629e-05	0.00112393698287868	0.000685684495709859	0.000220606510265283	2.36466617356138e-06	0.000755509381966228	0.000232599049692647	0.000169064113864471	3.91124294607335e-06	7.09527883790668e-05	0.000771273070625365	0.000266368873089772	0.000165328240997562	0.00161435938041112	0.000637151270524978	0.000803045420818438	2.90620854006276e-05	0.000147452543385231	0.000109690948178255	0.000792269567358229	0.000875171638538688	1.68853887354195e-05	9.57666292260234e-05	1.27405203865552e-05	2.35120355812825e-05	1.29300704410709e-05	4.97631185456871e-06	2.50890743794805e-05	0.00754147812971342	0	3.33482407909726e-05	0.000722099866411525	0.000147490005107701	2.1184772735224e-05	6.8057716834539e-05	4.16264823865182e-06	1.02603638130114e-05
G[Del(C):R3]T	0.000124886013503033	2.33981269764433e-05	0.000223921078073073	0.000248188162232025	0.00816649086069119	0.00860696015272497	0.000817205700324112	0.00397117978057475	0.00379546327980617	0.0017356114357509	0.00083190976026669	5.65424002855822e-05	0.00152685049643637	0.0035613748292886	0.000848343331289093	1.9303397335195e-06	0.0015384214080835	0.00046298621001097	0.000643953882833655	0.000661726431576381	0.000220580164044285	0.000888727256196657	0.000886236409667549	0.000244574990048664	0.00861300311300716	0.000795856586163555	0.00298389367669293	0.00153691121397738	0.000926509994661263	0.000279377071802217	0.00138394719229956	0.0011708992407551	6.75415549416779e-06	0.000162712098102722	6.68227293743813e-06	3.79482552566417e-05	8.80448045975898e-05	6.91693486192142e-06	0.00020602127677714	0.0218017276840806	0	0.000248325293032778	0.00328555439217244	0.000247028708544757	0.000182501755905451	0.000479683153625296	6.25481258776589e-06	6.55779725083303e-05
G[Del(C):R4]A	0.000239456310600719	0.000156749989453382	0.000350734988897028	0.00151697568294252	0.00919513825887514	0.00669010584910235	0.000904354800799503	0.00157024718167984	0.00359698026051521	0.00154858798125192	0.000593987195597183	0.000384101641328219	0.00139533287479527	0.00152870113569246	0.000830403353496122	3.08854357363119e-06	0.00150177740300175	0.00015082139113649	0.000136641680117332	0.000213330365258686	0.000193483780507665	0.00123760640124639	0.000410117250814078	0.000258156931099638	0.00349962453537633	0.000627937148095511	0.00264430884907512	3.71724348147562e-05	0.000374080887403094	0.000602919183265678	0.00105048986812699	0.00246283734050486	2.36395442295873e-05	0.000789261440607557	8.04082842763713e-05	3.13682887248473e-05	0.00053274651788321	7.00842137512519e-05	0.000178187828177351	0.0200191964897847	0	6.25279514830737e-05	0.0013719897461819	0.0032209304833519	0.000266303920748416	0.000473009317801561	5.77242236219296e-05	0.000130235452734945
G[Del(C):R4]G	0.000398510263548281	2.24086539451012e-06	0.000124669115183023	0.000240936532248021	0.00217347315535592	0.00145099487142177	0.000227589724063781	0.000445510092408643	0.000631949570138408	0.000612704037038822	9.09052144644512e-05	0.000177702325924322	7.79604564318446e-05	0.00060312630457519	0.000161340705534612	2.12337370687144e-06	0.0007326872384504	0.000164688236060138	4.68656990577867e-05	0.000223834846313855	0.000114035184964845	0.000627229290999974	0.000102237553176831	0.000105991667041442	0.000349691746313994	0.00103066540889609	0.000177878878159783	2.63586355959181e-05	0.000189472464881389	6.67036429079768e-05	0.000802897353578925	0.000780178049341626	3.37707774708389e-06	0.000699114627666275	2.19318958082843e-05	3.90827322448821e-05	6.02219756774822e-05	6.73673415409581e-06	4.20613465570865e-05	0.00836418483477307	0	4.22808052885546e-05	0.00234682456583746	0.0016851656008044	0.000108993727643298	6.594385397262e-05	6.69926200908028e-06	4.11494142233578e-05
G[Del(C):R4]T	0.000238746817983033	2.73967621089847e-05	0.000155047541672572	0.00112597319914665	0.00532248472363236	0.00386920397716063	0.000252158206617819	0.00208853286795888	0.00199632836841239	0.00137798685718007	0.000227633766148328	0.00032588472670393	0.00033572670018008	0.00181007608934096	0.00055055269206419	2.99202658695522e-06	0.000899562108960853	0.000421313052230551	0.000165198592650625	0.00045487755462833	0.000179307849759537	0.000890381540500477	0.000294190769011716	0.000228929494418122	0.00309213510186863	0.000456106625219557	0.00155481822351604	4.39310593265301e-05	0.000389318550968153	0.000376089848848645	0.0016311545549121	0.000906822120121206	1.01312332412517e-05	0.000705890499604658	0.000227873307485244	0.000154345594250108	0.000217769607428563	6.84069610091827e-05	5.59284539380074e-05	0.0141231317701906	0	0.00020306696624503	0.00447701917175145	0.00085281929320493	0.000179960105365404	0.000316366783038268	5.45155156046354e-05	9.93123100178685e-05
G[Del(C):R5]A	0.00021927575439359	4.1004926504737e-05	0.000421556494013389	0.00282676193777066	0.00707828204845631	0.0057397392663775	0.00168349315568314	0.000742401987822867	0.00257199739529998	0.000314068736030672	0.000665461715526495	0.00110747090421997	0.000407136253792419	0.00222393789821833	0.000593091118587173	3.37809453365912e-06	0.00122466515053703	0.000397366133591644	0.000694205658613647	0.000217520982700908	0.000102400682902	0.000879581619395044	0.000140670406137463	0.000610205595569616	0.000949083060879507	0.000885667802487554	0.00143603004589424	3.04138103029824e-05	0.000281994357050314	0.000316845190416789	0.0020430384419545	0.00124410414955514	2.36395442295873e-05	0.00254673954888856	0.000159789526603214	0.000119715684184069	0.000855712259045154	0.000124795920965688	0.000316155064632645	0.0141231317701906	0	0.000208426504943579	0.000541574899808644	0.00315213183714647	0.000545876442281365	0.000614411816214118	9.93290255488715e-05	0.00053179594909501
G[Del(C):R5]G	5.2638567400401e-05	1.5022528787612e-05	5.75776126915922e-05	0.000636589517881461	0.00123438380598336	0.000887081533959871	0.000246568186710861	0.000131748566166694	0.000305678515318224	0.000209545825118603	7.74506317829095e-05	0.000339574983077022	0.000111365347931598	0.000479157163066908	0.000564465106948902	8.68652880083773e-07	0.000506587298323169	0.000121562618090201	4.30900736861236e-05	2.51437046533287e-06	6.56931889656383e-05	0.000128281005608495	7.2020982822761e-05	0.000170862319188221	0.000207587403372049	0.000351740424039815	0.00014310591457305	4.52827842288849e-05	0.000281273758182213	0.000224866443765423	0.000456645763548366	0.000404038837458846	6.75415549416779e-06	0.000898350061324923	1.13754646308528e-05	2.4930131816583e-05	6.4827881776628e-05	8.28923255997797e-06	1.80585869731447e-05	0.00617030028794735	0	6.90784987813004e-05	0.000649889879770372	0.000859253818960533	0.000124032747195948	5.55719619348673e-05	8.41201831560889e-06	8.48458078620181e-05
G[Del(C):R5]T	0.00023764769992302	2.51151537073017e-05	0.000303253803092935	0.00237778019498777	0.00442481654918196	0.00279645285747561	0.000447146382483489	0.000771435982112822	0.00145681597051771	0.000949539589744186	0.000404801044975365	0.00131877698729795	0.000305422883540208	0.00137062270389268	0.000440877390288212	2.94376809361723e-06	0.000155238791703791	0.000157660403685995	0.000273193464392482	9.16348347365756e-06	0.000206318909551327	0.000753775315509339	0.000328918772261911	0.000270356915901872	0.000859672193794681	0.000224172487645643	0.000477929880062214	7.50207320806899e-05	0.000305428832740025	0.000869791486975574	0.000227035029989795	0.000940411246381214	6.75415549416779e-06	0.0029129028545793	9.18747526242709e-05	9.24598745415933e-05	0.000352923856314311	0.000257742458562258	0.000218151463405121	0.00987248046071575	0	0.000120291868567437	0.00148030472614363	0.00249192762612965	0.000326876745294111	0.000245843695394384	0.0002029074211747	0.000357595625805904
G[Del(C):R6]A	0.000176750434282218	6.089915486431e-05	0.00038343473741771	0.0030039764605785	0.00333788713764439	0.00221378855461981	0.000564592010602763	0.00025468272052775	0.00122308997288954	0.000378113602459625	0.000169910968291048	0.00188725147055106	0.000161463259421775	0.000809866099618542	0.00128011539790568	3.37809453365912e-06	0.000760154170329661	0.00012789741945963	0.000244606586578461	2.91108224986316e-05	0.000170294005573603	0.00130622557619025	0.000206463354802324	0.00052335496055259	0.000339115278041598	0.000800319913120357	0.000485514586884824	8.24552190436411e-05	0.000224586647224909	0.000401538148826	0.000298203886074705	0.000315493349036917	1.68853887354195e-05	0.00463522155416388	0.000237298692465094	0.000177545648659624	0.00108986390080066	0.000377340282186823	0.000452902579212246	0.00521047579871109	0	0.000298943158519076	0.000144419973282305	0.00424619024832573	0.000682600370640935	0.000223496457257332	0.000296556166314578	0.000871331175410587
G[Del(C):R6]G	3.47753467934836e-05	1.41436439185963e-06	8.82587819403342e-05	0.0006317701116188	0.000823098050775303	0.00054527426810803	0.000495855469524612	5.80183116694631e-05	0.000113240424535295	6.21337427256604e-05	0.000136900725910142	0.000585718675979271	0.000110092870405507	0.000275042719996349	0.000509584148932867	3.86067946703899e-07	0.000171985744903434	0.000211000966674504	3.69471911369891e-05	5.14049072912497e-06	9.25701685869822e-05	0.00043488847938254	7.90148530883169e-05	0.00037574827615653	5.36620169077049e-05	0.000337329173442003	0.0001961055120935	4.59586466800623e-05	5.67171359101408e-05	0.000146720303000114	0.000252647633701733	0.000382545168208402	6.75415549416779e-06	0.00425562685108397	1.85907593395652e-06	0.000371115784778144	5.42402154009684e-05	2.10003132581382e-05	3.72869503141411e-05	0.00109694227341286	0	8.45616105771092e-05	0	0.00113688544334696	0.000194555264965979	4.81662191521079e-05	1.9133005576095e-05	7.68042850120309e-05
G[Del(C):R6]T	0.000242347025126974	2.25483442554083e-05	0.000197591284342766	0.00120746395410664	0.00168119948849837	0.00105330661506718	0.00018089580469282	0.000185657733396013	0.000360153671387751	0.000197923526318346	4.4973574102697e-05	0.0012448240445065	0.000188354951139832	0.000813680813973478	0.000391875374904394	1.64078877349157e-06	0.00032365656769137	7.03841458409466e-05	0.000178772864820176	1.20689782335978e-05	0.000121549769063057	0.000137789777988994	6.06232937389623e-05	0.000196781815346733	0.0003334977399482	0.000806144933047032	0.000283574684927778	0.00203772529029982	9.82866831137353e-05	0.000492801017710308	0.000237085088307215	0.000972188161312263	6.75415549416779e-06	0.00193747633823945	7.40120230210803e-05	0.000259256353737639	0.000590049118388642	0.000131948502907074	0.000538143131653226	0.00260523789935555	0	4.04942923890382e-05	0.000433259919846915	0.00172871540516239	0.000584594687331578	0.000243782799483447	0.000101312787600104	0.00021947916816516
G[Del(C):R7]A	9.7602024013317e-05	0.000139614644722374	0.000172360367391454	0.00112409272988061	0.000864579269773507	0.000466764330611525	0.000330749745754162	8.46667343251788e-06	0.000139743036359936	9.73117522874345e-05	2.0660907151841e-05	0.00144944749338803	3.80235136314909e-05	0.000135289437143712	0.000342656823880347	1.10994534677371e-06	0.000192397098611252	3.05327881268102e-05	7.72804589961841e-05	3.40836885300677e-06	0.000213242321988934	7.49807723073346e-05	6.24088515943305e-05	0.000167729468144695	0.000345691671775075	0.000464919804719006	0.000117691312327445	2.83862229494502e-05	0.000105147384837117	0.000191578127597222	0.00045053147657202	0.000279544133604311	3.37707774708389e-06	0.00460064929045243	0.000104784279913913	0.000172553949911366	0.000537776522402619	0.000240346159460632	0.000474595359058548	0.000137117784176608	0	6.01459342837185e-05	0.000397154926526339	0.00245961970922371	0.000484741261235304	0.000285270367634458	0.000193378859190911	0.000968602208562985
