MutationType	SP135192	SP135335	SP135278	SP135287	SP135345	SP85122	SP84384	SP135184	SP135226	SP135436	SP135262	SP135431	SP135425	SP135222	SP135230	SP135205	SP135180	SP135213	SP135217	SP135405	SP135238	SP135270	SP135411	SP135188	SP135194	SP135186	SP135420	SP135258	SP135234	SP135293	SP135393	SP135299	SP135415	SP135310	SP135323	SP135390	SP135209	SP135240	SP135182	SP85251	SP84408	SP84491	SP84743	SP83967	SP105253	SP84998	SP84062	SP84982	SP84790	SP105673	SP85339	SP84719	SP105425	SP84056	SP105261	SP85379	SP105086	SP84392	SP105018	SP84858	SP84086	SP105213	SP105577	SP85431	SP84962	SP105006	SP84439	SP105159	SP85230	SP84922	SP85130	SP104984	SP85222	SP105375	SP85287	CPCT02060042T	CPCT02130027T	CPCT02290024T	CPCT02230080T	CPCT02070282T	CPCT02060201T	CPCT02010752T	CPCT02130046T	CPCT02190033T	WIDE01010213T	CPCT02440010T	WIDE01010272T	DRUP01070085T	CPCT02380045T	CPCT02150013T	CPCT02010769T	CPCT02450014T	CPCT02130122T	CPCT02230107T	DRUP01090017T	CPCT02020781T	CPCT02310016T	CPCT02300050T	CPCT02020808T	CPCT02050414T	CPCT02230042T	CPCT02040170T	CPCT02330059T	CPCT02330063T	CPCT02020512T	CPCT02110031T	CPCT02030347T	CPCT02050179T	CPCT02010591T	CPCT02170007T	CPCT02210025T	CPCT02030376T	CPCT02050110T	CPCT02030318T	CPCT02100056T	CPCT02030326T	CPCT02120007T	WIDE01010573T	WIDE01010693T
G[Ins(T):R8]C	0	1	0	191	2	369	219	0	2	9	1	10	4	2	1	0	0	1	0	3	0	5	0	1	0	0	4	0	7	0	4	7	0	0	1	1	0	2	8	1	0	22	11	1	14	5	0	111	6	1	13	1	12	8	3	20	5	286	3	9	7	5	5	4	6	2	142	2	0	10	10	8	1	26	6	1	3	19	16	5	11	3	8	26	8	8	4	419	24	2	4	1576	10	18	10	9	6	18	7	20	2	4	16	8	8	9	369	23	7	4	12	3	13	14	3	11	12	16	5
G[Ins(T):R8]G	0	0	0	196	0	552	262	0	0	2	0	4	3	3	1	0	0	0	0	3	0	6	1	0	4	1	4	0	6	0	3	4	0	0	0	0	0	4	11	2	0	36	8	0	14	5	1	150	4	1	9	1	19	10	1	7	4	404	4	9	5	7	2	1	9	5	187	1	3	9	14	3	5	18	11	5	5	22	16	5	16	6	8	18	9	15	3	608	15	7	6	1955	11	7	20	19	9	17	18	20	6	3	24	22	9	2	464	38	5	3	12	5	14	26	2	12	13	12	6
G[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del2:U1:R1	0	0	0	8	1	20	18	0	1	6	1	5	1	0	0	0	0	2	0	3	0	8	1	2	1	1	5	0	4	0	2	6	3	0	2	0	2	2	7	2	1	9	3	4	7	4	1	8	6	3	1	2	3	0	3	1	10	12	8	6	2	2	2	5	1	0	13	6	1	4	7	4	1	10	3	1	3	3	5	14	2	2	4	2	7	18	2	17	2	1	2	9	6	5	16	7	1	12	3	8	0	2	5	7	2	3	16	12	6	6	1	1	6	9	5	3	3	22	3
Del3:U1:R1	0	0	0	8	1	6	6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	2	1	0	1	1	1	0	0	1	0	2	2	1	1	2	15	4	0	0	2	2	0	3	0	11	1	2	2	1	0	0	2	0	0	0	0	0	4	0	0	1	1	0	0	1	50	1	1	1	23	1	0	1	1	1	4	1	0	2	0	2	1	0	0	87	1	1	2	0	0	1	2	0	1	2	2	2
Del4:U1:R1	0	0	0	3	0	7	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	1	2	1	1	0	2	1	0	0	0	1	4	1	0	0	3	1	0	1	6	0	2	0	2	0	0	5	1	0	1	2	0	2	0	3	0	4	7	0	0	16	1	1	0	15	0	2	0	3	1	0	0	2	0	2	2	0	0	0	51	2	1	1	2	0	1	3	1	0	1	2	0
Del5:U1:R1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	1	3	1	5	0	0	0	1	0	2	0	2	0	1	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	2	8	0	7	1	1	1	4	0	0	2	2	1	3	2	0	0	0	2	0	0	0	22	1	0	0	2	1	1	0	0	1	0	3	0
Del6:U1:R1	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	2	0	1	0	0	0	0	0	2	5	1	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2	1	0	0	2	0	1	1	1	2	1	4	0	0	3	3	1	0	1	2	0	1	2	2	0	0	1	1	0	2	14	1	0	0	1	0	2	0	0	2	1	3	1
Del7:U1:R1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	2	1	0	1	0	1	0	0	1	0	0	1	0	0	0	2	1	0	0	2	1	0	2	2	0	1	2	0	0	0	1	0
Del8:U1:R1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1	0	1	2	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	2	2	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	3	0	2	2	0	1	0	5	1	0	0	2	0	0	0	0	2	1	0	0	0	0	2	0
Del9:U1:R1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	5	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	2	0	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
Del(10,):U1:R1	0	0	0	0	0	2	1	0	1	3	0	2	2	1	0	0	0	1	0	0	0	6	0	1	0	1	3	0	3	0	0	2	0	0	0	0	0	3	3	2	2	13	8	0	5	1	1	1	3	15	1	1	3	3	3	2	3	1	44	5	3	3	0	4	2	2	1	4	16	4	2	1	0	5	1	2	2	3	2	0	5	8	7	7	12	5	2	9	0	3	5	4	3	1	1	12	1	4	11	3	1	1	8	8	3	2	3	4	0	5	4	2	8	3	2	7	3	7	1
Del2:U(2,):R1	0	0	0	53	3	123	86	0	2	10	3	2	1	0	1	1	0	4	0	6	0	3	0	1	0	4	6	0	4	0	6	3	0	0	1	1	0	5	10	1	1	8	10	3	5	6	0	43	3	2	4	4	7	3	1	5	16	98	17	10	3	2	4	4	1	4	68	11	10	6	7	3	1	5	8	0	5	6	5	11	2	6	3	10	9	13	7	251	6	4	6	166	1	7	12	7	4	10	10	13	2	5	12	8	3	11	317	11	10	17	8	2	11	9	6	4	3	12	5
Del3:U(2,):R1	0	0	0	5	1	13	9	0	1	2	1	4	3	1	0	0	0	1	0	0	0	2	1	1	0	2	3	0	4	0	2	3	0	0	0	0	0	1	2	0	0	3	4	0	3	0	0	2	5	2	1	2	2	4	1	3	3	5	4	6	0	2	2	3	0	0	11	2	6	1	1	0	2	7	0	0	3	3	2	3	3	2	0	0	6	2	1	49	2	2	3	32	6	2	3	2	2	4	3	4	1	1	4	3	1	0	91	2	2	3	1	2	6	4	3	1	1	10	2
Del4:U(2,):R1	0	0	0	2	0	7	4	0	2	3	0	4	0	2	0	1	0	1	0	4	0	3	0	0	0	1	0	0	0	0	2	2	1	0	0	0	0	1	6	0	1	1	6	0	1	0	1	3	1	4	1	1	1	6	1	2	1	5	6	4	0	1	0	2	3	0	5	3	2	1	1	2	2	2	0	2	3	3	0	2	1	2	1	3	4	2	0	24	2	1	4	6	1	1	5	4	5	2	2	6	0	3	5	3	3	0	40	6	2	3	3	2	2	5	1	2	5	6	0
Del5:U(2,):R1	0	1	0	0	1	5	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	2	2	1	0	1	2	0	4	0	0	2	2	1	1	0	2	6	2	0	1	1	0	0	3	3	0	2	1	2	2	1	2	0	2	3	3	3	1	1	3	3	3	2	3	3	7	4	4	1	7	3	1	0	7	1	3	3	3	4	0	6	1	0	0	15	2	2	5	8	4	4	2	4	2	3	4	2
Del6:U(2,):R1	0	0	0	2	1	3	1	0	0	1	0	2	0	0	0	0	0	2	1	0	0	2	0	1	0	0	1	0	2	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	2	0	0	1	1	0	0	3	1	6	0	2	0	1	3	0	1	3	0	6	0	0	0	0	0	0	1	2	1	3	1	2	3	1	2	3	2	0	6	6	1	3	9	5	3	1	3	1	2	4	4	1	0	0	2	0	2	9	1	1	6	4	1	2	0	0	1	0	4	1
Del7:U(2,):R1	0	0	0	2	0	0	3	0	0	1	0	0	2	0	0	0	0	1	0	1	0	4	0	0	1	0	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	1	0	2	2	1	2	2	1	8	4	1	2	0	0	0	1	0	0	3	0	0	1	0	3	0	2	2	4	3	1	1	2	1	2	3	3	0	4	1	4	2	8	3	4	2	6	0	0	3	1	1	2	5	1	0	0	4	1	0	2	5	1	2	0	2	1	1	3	2
Del8:U(2,):R1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	1	1	0	1	1	1	0	0	2	0	0	0	0	1	4	1	2	6	4	2	1	4	0	1	0	0	0	3	0	2	1	0	0	2	0	0	2	1	1	2	5	0	0	1	4	1	1	2	2	3	3	3	2	2	2	1	2	1	5	1	0	2	1	0	1	1	4	2	3	2	2	0	1	0	1	0	1	1
Del9:U(2,):R1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	2	1	1	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	2	1	0	6	3	0	0	2	0	1	1	1	0	2	1	2	1	0	3	1	1	0	1	3	2	1	3	0	3	1	7	0	4	0	2	0	4	0	0	3	0	2	1	3	1	0	0	2	0	1	0	1	0	0	2	2	0	1	5	1	0	1	4	0
Del(10,):U(2,):R1	0	0	0	3	2	12	5	0	0	5	0	8	8	2	3	0	0	5	0	4	0	13	0	1	1	2	6	0	8	0	1	4	0	0	2	1	0	4	12	3	3	23	15	5	9	1	2	7	8	31	5	2	2	20	4	8	14	6	135	20	4	1	7	5	6	8	5	5	40	11	7	8	1	13	5	2	6	9	4	6	9	14	10	14	16	19	5	23	13	11	7	7	6	6	14	42	6	17	14	13	4	5	16	17	7	10	9	11	6	16	21	8	11	18	3	5	5	25	0
Del2:U1:R3	0	0	0	36	0	58	98	0	0	4	4	3	4	3	0	0	0	0	0	6	0	1	0	0	2	0	3	0	3	1	3	2	1	0	0	0	1	0	7	4	0	12	5	4	5	5	0	33	6	7	4	2	3	7	2	5	9	43	8	7	1	3	5	0	5	2	68	6	4	6	7	1	2	3	3	0	4	7	7	6	1	7	5	5	10	6	3	120	7	4	2	33	5	2	11	5	3	12	4	11	0	0	5	7	4	8	69	5	8	8	4	3	7	5	1	3	0	12	5
Del2:U1:R4	0	0	0	25	1	28	81	0	2	2	0	3	2	0	0	0	0	2	0	4	0	2	0	0	1	1	5	0	2	0	0	2	1	0	1	0	2	0	3	3	1	3	4	2	4	1	1	17	5	8	3	1	1	3	3	1	7	28	4	6	1	3	1	0	3	1	51	4	1	7	3	3	1	5	2	1	1	3	1	6	2	0	3	3	4	2	0	50	0	4	3	10	3	3	2	1	1	3	1	4	0	2	5	4	0	7	46	3	3	4	1	0	3	6	0	4	3	9	1
Del2:U1:R(5,9)	0	0	0	602	2	1243	1100	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	2	1	0	2	0	1	1	2	0	0	0	0	0	8	4	2	6	6	0	6	1	1	404	1	2	3	3	0	2	1	2	4	1182	6	3	1	3	2	1	3	4	1093	1	2	5	4	1	0	9	1	0	0	5	0	4	3	0	2	2	5	3	3	614	2	3	0	497	4	1	6	1	1	4	3	0	1	1	9	1	2	3	2912	7	0	5	2	2	1	5	3	0	5	13	2
Del2:U2:R2	0	1	0	141	2	215	246	0	3	15	6	15	14	11	6	1	0	3	0	13	0	10	7	5	3	5	14	2	13	0	8	9	2	0	4	0	2	10	24	10	3	23	17	20	18	21	3	97	23	13	13	13	8	12	6	19	26	194	26	24	4	13	13	5	6	14	231	15	8	18	20	10	2	19	8	1	9	18	10	16	4	6	14	17	20	16	17	255	11	10	9	53	5	17	19	14	10	22	19	16	4	13	26	28	10	23	282	20	16	18	7	15	23	18	6	3	13	37	8
Del2:U2:R3	0	1	0	61	1	88	192	0	0	3	1	1	2	3	3	0	0	3	0	5	0	3	1	1	3	2	8	0	5	0	2	3	2	0	1	0	2	1	5	4	2	12	3	4	9	2	0	58	6	7	4	5	4	6	2	8	8	129	7	8	0	6	2	2	5	3	144	6	3	4	7	4	2	6	4	0	2	1	5	8	1	1	7	1	4	3	4	136	2	4	2	55	6	7	3	10	2	6	8	4	3	4	11	9	2	6	203	11	2	3	0	4	8	6	2	3	3	17	1
Del2:U2:R4	0	0	0	143	0	217	443	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	2	0	0	2	0	0	1	0	0	1	2	2	0	2	2	1	1	1	0	134	1	1	1	4	1	1	0	2	4	314	4	3	0	1	3	2	0	1	461	1	1	1	2	3	0	2	0	1	0	3	3	1	1	0	3	4	4	4	0	218	1	6	3	141	2	0	7	3	1	1	2	3	0	2	4	4	1	2	443	5	0	2	1	1	2	1	0	1	4	4	2
Del2:U2:R(5,9)	0	0	0	704	0	1038	1262	0	0	3	0	1	2	0	0	0	0	0	0	2	1	0	0	0	0	1	2	0	1	0	0	2	1	0	0	0	0	0	7	5	2	1	9	8	6	3	7	620	6	4	9	12	3	0	5	2	9	1635	6	4	2	5	3	1	4	2	1289	6	3	15	14	5	7	5	5	1	4	15	2	12	3	2	3	10	9	9	3	1510	2	2	7	857	8	4	12	9	5	9	5	20	1	8	10	10	7	1	3678	15	1	9	3	8	6	8	1	4	9	7	4
Del3:U1:R4	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Del3:U1:R(5,9)	0	0	0	13	0	11	17	0	0	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	2	0	0	2	4	0	1	0	0	8	0	1	0	1	1	2	1	2	0	14	2	0	0	1	0	0	1	0	25	1	1	1	2	2	0	6	1	1	1	0	0	0	1	0	0	0	3	2	1	11	1	0	2	6	1	0	1	1	0	0	0	2	0	0	1	1	0	1	42	1	2	2	0	0	2	0	0	0	2	4	1
Del3:U3:R2	0	0	3	157	6	216	370	0	4	10	2	13	16	3	5	2	0	7	0	24	0	20	1	1	4	7	17	0	14	0	6	7	8	0	0	3	0	5	20	9	4	31	15	14	17	11	3	98	29	15	15	13	12	22	10	14	39	201	30	30	4	18	12	6	14	15	222	22	11	19	32	8	2	24	7	4	6	22	15	26	8	3	20	20	16	14	6	299	11	11	10	34	18	14	18	21	12	14	20	24	5	6	30	33	12	15	299	31	17	24	15	12	14	16	2	8	16	35	9
Del3:U3:R3	0	0	0	57	1	82	143	0	1	4	0	4	2	1	0	1	0	2	0	2	0	5	1	0	0	5	10	0	5	0	1	5	5	0	0	0	1	4	7	4	1	9	3	3	7	3	0	56	2	1	3	3	4	6	2	7	8	78	8	3	1	2	6	3	2	5	101	8	1	7	4	2	3	13	3	1	2	4	5	6	2	4	5	2	7	5	3	88	4	0	3	26	6	5	6	7	2	4	5	13	3	1	3	11	2	6	106	10	3	9	6	4	1	3	1	4	2	16	3
Del3:U3:R4	0	0	0	18	0	30	46	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	2	2	0	2	1	0	27	0	0	3	1	0	0	0	1	1	28	2	0	0	1	2	1	0	1	45	1	1	2	1	3	1	1	3	0	1	2	2	4	2	1	2	1	1	1	0	37	0	2	1	12	0	2	1	1	0	2	1	7	0	0	2	9	0	2	66	7	3	1	0	1	1	0	1	0	1	6	0
Del3:U3:R(5,9)	0	0	0	31	1	58	62	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	1	3	1	3	26	4	2	1	2	3	2	1	4	1	79	2	1	1	0	4	1	5	3	49	2	0	2	2	1	4	4	11	0	1	1	0	1	0	0	3	1	1	0	1	98	2	0	0	42	0	1	0	3	0	2	1	0	1	0	2	0	1	1	170	3	3	1	0	0	0	1	0	0	0	4	0
Del4:U1:R(5,9)	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	0	1	3	0	1	0	0	0	0	2	1	2	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	1	0	4	1	1	1	0	1	0	0	1	0	0	0	1	0	1	5	2	0	0	0	0	1	1	0	2	2	0	0
Del4:U2:R3	0	0	0	0	0	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	3	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	2	1	0	1	0	0	0	2	0	0
Del4:U2:R4	0	0	0	6	0	4	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	2	1	1	0	0	4	1	0	0	0	0	0	1	0	1	8	0	0	0	0	0	1	1	0	7	2	0	0	1	0	0	1	1	0	0	0	1	2	0	2	1	2	0	1	0	15	0	1	1	3	0	2	1	3	0	1	1	3	1	0	3	0	1	2	6	0	2	2	0	1	0	1	0	0	0	7	0
Del4:U2:R(5,9)	0	0	0	11	0	13	21	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	3	0	0	0	1	1	0	0	0	11	1	0	3	0	1	1	1	0	0	20	1	0	1	0	0	1	0	0	26	1	0	1	3	0	0	2	1	0	0	1	1	2	1	2	1	3	0	1	1	79	1	1	0	23	2	1	1	5	1	5	2	8	1	1	5	3	2	7	199	6	0	8	1	0	3	0	1	0	0	8	0
Del4:U4:R2	0	0	0	61	2	86	168	0	5	6	3	5	11	4	3	2	0	2	0	3	0	8	5	2	3	5	11	0	12	0	5	7	2	0	2	0	1	12	11	4	2	12	8	7	11	8	2	42	15	6	8	2	11	6	4	6	22	68	14	16	0	8	6	11	8	8	93	9	10	11	18	1	3	15	3	4	8	14	10	15	2	3	10	3	10	5	5	89	3	4	8	28	6	12	11	14	2	10	13	22	0	4	29	24	7	10	125	16	9	20	7	6	10	5	1	8	7	45	7
Del4:U4:R3	0	0	0	8	0	15	33	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	0	4	1	0	4	3	0	6	1	0	13	4	5	2	0	1	0	1	1	3	20	2	8	0	1	0	4	5	2	14	5	2	4	5	1	0	5	0	0	3	3	0	1	1	3	4	4	3	5	2	44	2	0	1	25	1	2	7	4	1	0	5	7	0	3	5	5	2	4	52	4	2	4	2	5	0	1	0	0	2	13	3
Del4:U4:R4	0	1	0	6	0	17	25	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	2	1	0	3	3	0	1	1	0	3	2	0	2	3	0	0	0	1	1	22	2	1	0	1	1	0	0	1	8	1	2	0	1	1	1	0	4	0	1	1	2	2	0	3	1	0	1	3	2	21	0	1	0	28	1	1	3	1	4	2	5	3	0	2	3	2	1	2	43	3	1	1	1	0	4	3	1	0	2	5	0
Del4:U4:R(5,9)	0	0	0	23	0	47	32	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	27	0	0	0	0	0	0	0	1	0	40	0	1	0	2	1	0	2	2	24	0	0	3	2	1	1	0	5	0	0	2	0	1	1	0	1	2	2	2	1	101	1	0	0	36	1	0	3	2	0	2	1	3	0	0	2	2	0	0	127	1	0	0	1	1	1	3	0	0	1	4	0
Del5:U1:R(5,9)	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
Del5:U5:R2	0	1	0	8	2	11	14	0	1	1	1	3	0	0	1	0	0	0	0	2	0	2	0	0	0	1	3	0	1	0	0	3	0	0	0	0	0	1	3	0	1	2	1	2	1	3	1	4	3	4	2	0	2	4	3	3	5	8	7	2	0	2	0	2	1	0	6	1	4	2	8	0	1	3	1	1	1	1	3	3	0	0	3	1	3	2	2	19	0	4	2	6	0	0	2	5	1	5	4	6	1	0	5	1	1	1	17	4	3	5	2	0	3	2	3	1	2	15	1
Del5:U5:R3	0	0	0	2	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	5	2	1	0	1	0	0	0	0	4	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	12	1	0	0	6	2	0	0	2	0	0	1	2	0	0	0	0	0	1	11	1	2	3	0	1	0	0	0	0	1	2	0
Del5:U5:R4	0	0	0	2	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	10	0	1	0	0	1	0	0	0	8	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	3	0	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	2	0
Del5:U5:R(5,9)	0	0	0	4	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	12	0	0	0	7	0	0	1	3	1	1	1	1	0	0	0	0	1	0	8	0	0	0	0	0	1	0	1	0	0	0	0
Del(6,):U1:R(7,9)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del(6,):U2:R(4,9)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	1	0	0	12	0	1	0	3	0	0	0	1	0	0	0	0	1	0	1	0	0	0	18	0	0	0	0	0	0	1	0	0	1	0	0
Del(6,):U3:R(3,9)	0	0	0	2	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	9	0	0	1	5	0	1	1	1	0	0	2	1	0	0	1	4	1	0	10	1	0	1	1	0	0	1	0	2	0	2	0
