MutationType	CPCT02030245T	CPCT02030257T	CPCT02070015T	CPCT02040043T	CPCT02100032T	CPCT02160007T	CPCT02030286T	CPCT02100140T	CPCT02100141T	CPCT02330072TII	CPCT02330132T	CPCT02130030T	CPCT02060183T	CPCT02130033T	CPCT02300031T	CPCT02180054T	CPCT02090037T	CPCT02130041T	CPCT02060200T	WIDE01010009T	CPCT02330094T	CPCT02110061T	WIDE01010016T	CPCT02230070T	CPCT02340070T	CPCT02340073T	CPCT02050330T	CPCT02340077T	WIDE01010064T	CPCT02050314T	CPCT02220037T	WIDE01010073T	CPCT02210045T	CPCT02100163T	CPCT02130049T	CPCT02050343T	CPCT02020712T	CPCT02130070T	CPCT02130071T	DRUP01020027T	CPCT02050349T	CPCT02040242T	CPCT02300039T	CPCT02010815T	CPCT02010813T	WIDE01010355T	CPCT02330072T	CPCT02130091T	CPCT02230097T	CPCT02050357T	CPCT02010833T	CPCT02060213T	CPCT02130107T	CPCT02070342T	CPCT02050362T	CPCT02150012T	DRUP01210002T	CPCT02130105T	CPCT02100176T	CPCT02230106T	CPCT02060199T	DRUP01330005T	CPCT02120150T	CPCT02060248T	CPCT02060255T	DRUP01010088T	CPCT02440014T	CPCT02050384T	CPCT02030519T	CPCT02050380T	CPCT02130140T	CPCT02220056T	DRUP01210003T	DRUP01050030T	CPCT02210067T	CPCT02150021T	CPCT02080255T	CPCT02330124T	CPCT02100186T	CPCT02050403T	DRUP01330013T	DRUP01050033T	DRUP01440001T	CPCT02040156T	DRUP01340013T	CPCT02080141T	CPCT02010662T	CPCT02120069T	CPCT02100126T	CPCT02380021T	CPCT02020622T	CPCT02340034T	CPCT02210033T	CPCT02050163T	CPCT02030277T	CPCT02100064T	CPCT02010569T	CPCT02110032T	CPCT02340011T	CPCT02330033T	CPCT02040119T	CPCT02020536T	CPCT02340012T	CPCT02020527T	CPCT02020526T	CPCT02100098T	CPCT02230029T	CPCT02230030T	CPCT02230034T	CPCT02070034T	CPCT02030363T	CPCT02230039T	CPCT02080130T	CPCT02340019T	CPCT02050233T	CPCT02100044T	CPCT02050100T	CPCT02030243T	CPCT02050041T	CPCT02030310T	CPCT02220007T	CPCT02030307T	CPCT02030304T	CPCT02110018T	CPCT02100061T	CPCT02070120T	CPCT02120011T	CPCT02120012T	CPCT02050147T	CPCT02030335T	CPCT02040108T	CPCT02400002T	CPCT02340041T	CPCT02380030T	CPCT02040196T	CPCT02230068T	CPCT02100127T	CPCT02100133T	CPCT02090026T	CPCT02050287T	CPCT02050292T	DRUP01050016T	CPCT02250004T	WIDE01010644T	WIDE01010539T	WIDE01010590T	WIDE01010691T	WIDE01010704T	WIDE01010725T
C[Del(T):R5]A	0	4	1	2	0	1	3	6	7	3	7	3	5	5	1	4	1	3	3	2	2	4	3	2	2	1	2	4	1	0	3	3	3	4	7	4	6	5	4	4	7	1	2	10	3	1	3	7	4	2	5	3	4	0	6	8	3	5	1	2	2	6	3	1	1	1	3	2	1	3	247	1	4	0	2	4	7	0	6	1	8	1	3	5	5	3	3	4	4	1	6	5	7	6	9	4	7	4	1	0	3	3	1	1	6	4	4	4	2	0	4	14	4	4	8	9	6	2	5	1	1	3	2	0	0	3	2	5	8	1	4	5	7	1	5	1	2	1	3	7	1	4	3	0	4	4	0	4	4
C[Del(T):R5]C	0	3	3	1	1	3	2	1	1	6	1	1	4	0	2	3	0	1	2	1	1	2	3	3	4	0	0	2	3	0	2	2	2	4	9	0	1	5	4	3	5	2	1	6	0	2	6	9	2	1	4	3	2	0	3	12	2	0	1	4	0	3	6	5	2	1	5	2	2	11	276	3	5	1	9	6	0	2	1	1	3	0	5	0	3	6	3	0	7	2	4	4	5	2	7	2	6	4	1	4	2	1	1	1	2	1	2	3	2	4	2	10	1	3	3	2	2	3	2	6	3	6	0	2	1	3	5	2	7	3	6	7	3	2	6	2	12	2	1	3	2	5	3	1	7	6	0	2	4
C[Del(T):R5]G	0	2	2	0	1	1	0	1	1	5	2	1	5	3	3	1	1	4	0	0	0	1	3	7	4	0	2	1	9	0	3	1	3	1	4	2	1	3	1	5	7	1	1	6	0	4	2	7	2	3	2	2	1	1	3	3	3	1	2	3	0	2	3	1	3	0	6	0	1	5	194	1	3	0	4	2	4	2	1	2	2	3	6	2	6	3	4	2	5	3	5	1	4	3	9	4	4	1	0	0	2	5	2	0	0	0	1	2	2	2	0	9	3	3	1	1	1	1	10	2	1	2	0	1	9	1	9	1	7	1	4	3	6	0	4	3	3	0	4	2	2	2	4	2	3	5	2	2	6
C[Del(T):R6]A	1	8	7	2	1	2	6	5	14	12	13	2	13	6	2	5	6	6	6	3	3	3	3	9	4	1	3	5	11	2	6	2	9	3	13	4	6	3	4	6	5	5	5	9	2	5	5	10	3	3	4	5	1	1	6	6	10	2	4	3	0	10	5	5	6	4	5	6	10	11	438	4	6	2	10	7	8	5	8	2	9	3	5	4	15	9	8	1	5	5	11	1	11	3	10	2	10	1	1	2	3	3	5	2	5	5	3	5	4	4	4	15	1	7	7	3	2	1	12	3	1	6	3	3	1	4	6	2	7	11	4	6	19	3	5	5	10	1	3	5	5	8	8	4	10	15	7	5	7
C[Del(T):R6]C	0	12	9	3	3	2	6	1	6	11	9	2	11	3	6	7	7	7	5	4	1	3	2	8	4	0	1	2	8	1	1	3	8	3	6	0	4	5	2	3	4	5	1	9	1	0	11	3	0	1	6	6	3	0	7	5	6	2	4	4	1	8	5	4	2	2	7	1	6	19	223	4	8	1	4	3	10	3	4	0	10	1	7	4	6	1	6	5	3	4	11	3	10	5	17	5	9	0	3	2	0	3	5	3	5	4	3	4	5	4	3	11	5	6	3	3	5	2	6	4	5	2	3	3	7	4	8	3	4	7	3	4	7	0	8	4	7	2	5	5	1	3	6	0	8	8	5	3	2
C[Del(T):R6]G	0	5	2	0	0	0	3	5	6	4	3	1	4	1	0	6	3	3	1	1	0	0	3	8	4	0	0	1	7	1	1	2	3	1	6	1	2	1	0	1	3	4	0	11	2	4	2	6	4	0	4	1	2	1	4	7	1	1	3	0	1	3	4	4	2	1	2	1	5	3	219	1	3	0	9	4	2	0	2	1	4	0	2	0	4	4	6	2	4	4	7	4	5	2	3	3	6	2	2	4	1	1	1	1	1	0	2	3	0	5	3	9	3	4	1	2	0	3	4	1	0	3	1	1	1	1	0	1	1	3	1	1	4	1	6	1	6	0	4	3	7	1	4	1	3	7	4	0	6
C[Del(T):R7]A	1	19	20	3	4	3	11	5	26	28	24	5	18	10	10	19	15	17	8	9	3	4	9	18	10	1	8	8	34	2	19	7	28	10	30	4	13	5	4	14	2	8	11	29	13	15	17	14	7	3	17	7	8	4	23	25	26	3	7	11	1	28	20	8	8	5	28	5	30	40	1028	14	13	2	20	15	16	17	17	4	20	9	30	10	37	15	9	6	17	15	34	14	19	19	32	13	33	0	7	6	2	13	11	2	9	8	17	25	17	14	13	36	18	19	15	25	10	2	20	17	7	8	4	11	7	16	19	27	29	24	10	7	43	6	28	7	26	0	10	13	10	14	18	6	30	26	9	19	13
C[Del(T):R7]C	0	9	28	2	1	6	8	8	23	21	27	5	20	12	10	21	13	15	7	9	3	8	1	28	12	0	6	7	24	4	14	4	25	10	34	1	8	8	7	6	3	8	9	41	6	12	15	11	3	5	10	7	8	5	19	29	26	1	1	12	1	21	11	9	11	5	17	7	18	42	1072	10	12	4	23	18	28	6	14	5	12	7	17	16	29	21	14	8	19	9	26	8	12	14	31	9	26	1	11	10	3	4	9	4	9	6	12	11	16	8	7	22	9	9	17	12	8	2	40	17	11	12	3	8	11	13	15	15	13	21	7	13	35	3	22	11	22	1	13	9	14	16	30	1	23	28	11	8	5
C[Del(T):R7]G	2	14	19	5	1	4	12	7	29	21	37	2	29	14	8	12	4	11	12	8	5	5	4	12	16	0	6	6	32	1	10	1	18	6	32	2	6	6	4	8	1	9	6	30	6	4	14	14	4	5	10	11	7	3	17	16	18	5	11	5	1	26	11	5	5	5	22	8	15	42	1096	12	5	1	13	19	21	5	10	1	24	5	22	4	25	11	6	6	18	16	24	14	9	11	42	8	23	2	5	10	5	10	9	1	7	4	13	13	6	13	13	33	8	17	11	9	7	2	32	7	6	13	3	9	11	15	12	15	19	14	11	11	28	10	19	4	10	1	11	14	13	15	17	8	16	23	12	11	7
C[Del(T):R8]A	2	40	41	6	6	4	26	23	40	45	45	10	45	26	19	21	15	23	17	23	6	6	9	36	24	1	9	11	45	3	19	2	41	19	57	6	18	4	6	13	1	19	21	41	12	17	35	10	7	5	26	13	12	7	40	39	36	5	17	19	1	24	30	15	22	5	35	11	47	63	1956	19	22	3	32	37	36	22	31	4	17	7	35	18	46	34	18	16	30	35	34	25	27	22	46	15	53	0	21	11	9	16	12	5	15	8	29	28	27	14	19	47	24	36	26	24	15	0	54	31	12	27	5	17	20	23	31	37	37	53	17	26	53	15	47	15	31	1	20	19	26	27	42	4	43	29	15	28	23
C[Del(T):R8]C	4	26	62	7	1	3	20	27	37	38	50	5	40	13	13	35	14	20	11	21	9	5	8	52	31	3	9	11	42	6	13	2	48	12	44	5	12	11	7	10	0	17	11	72	10	11	24	13	5	11	22	11	10	3	35	31	42	1	14	16	5	35	31	12	7	6	42	10	32	65	2078	16	21	8	34	38	30	25	16	5	29	9	41	18	38	33	22	14	38	31	32	13	34	17	55	10	53	0	10	10	6	13	18	0	9	11	17	26	18	20	14	44	16	33	19	20	16	1	53	17	14	33	4	11	12	24	24	43	30	31	9	17	48	16	48	17	34	0	28	17	15	20	38	7	29	22	23	25	11
C[Del(T):R8]G	1	18	36	2	2	0	15	10	32	32	35	4	37	13	7	20	11	17	15	16	5	10	5	32	20	1	3	8	52	1	21	0	33	11	50	3	13	5	6	11	1	18	12	37	9	14	16	9	7	4	11	10	12	3	22	25	29	1	13	9	2	18	29	8	11	7	33	10	24	42	1921	17	15	3	33	24	20	17	25	2	17	3	35	15	35	25	10	17	21	23	33	15	20	17	51	13	39	2	8	8	5	15	6	1	6	9	24	20	11	12	16	52	21	35	14	19	14	1	40	12	9	26	3	12	16	16	31	20	30	43	12	16	46	9	37	20	44	0	18	14	14	13	24	10	31	28	8	15	11
C[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(T):R1]A	1	2	1	0	2	1	2	1	5	4	4	2	2	1	2	7	6	2	0	0	1	1	1	2	1	1	0	1	2	1	4	3	2	5	4	1	1	4	2	5	11	1	0	4	1	3	3	4	1	0	6	2	3	0	2	2	1	0	2	2	1	2	3	0	1	0	4	0	3	5	6	3	1	1	0	3	1	3	1	0	1	0	4	2	1	1	29	3	4	3	1	1	0	1	0	0	3	0	2	3	2	4	2	1	3	0	1	5	1	1	1	7	1	2	1	3	1	3	1	7	1	0	5	0	0	1	2	1	3	4	3	1	4	2	1	3	3	2	1	0	3	1	3	0	1	2	0	2	1
G[Del(T):R1]C	2	0	6	3	0	2	3	0	4	5	4	1	9	1	0	1	1	7	3	1	1	2	5	2	1	0	0	3	17	0	6	0	5	1	11	2	6	2	1	5	3	1	0	5	1	3	3	13	2	1	4	4	1	0	1	9	4	2	2	5	0	4	2	4	7	1	7	2	3	4	11	2	5	0	3	3	0	4	2	2	3	0	10	0	10	4	5	1	9	0	5	2	6	6	7	7	2	0	0	4	0	4	1	0	1	2	1	5	2	2	1	20	1	1	11	0	4	5	7	3	1	13	1	2	2	3	2	3	5	6	1	7	10	1	14	2	6	0	7	12	6	10	4	0	4	7	2	6	14
G[Del(T):R1]G	1	2	1	1	1	1	1	1	6	9	4	1	5	10	2	21	15	4	0	0	1	7	4	1	5	0	4	3	6	0	4	1	2	1	6	5	8	4	3	8	6	0	1	4	0	3	3	6	1	2	3	0	9	0	6	12	1	1	3	1	0	3	3	3	0	5	3	1	4	10	30	3	1	1	2	2	5	3	2	1	3	5	4	1	2	3	3	2	4	2	4	1	1	3	7	0	4	2	2	4	1	4	2	0	3	2	2	4	4	0	2	5	5	5	7	0	2	3	7	5	2	3	2	1	2	3	4	5	5	6	3	4	1	3	5	1	6	0	2	2	4	8	8	2	11	6	3	2	7
G[Del(T):R2]A	1	3	20	2	3	1	11	4	16	15	12	2	23	9	8	5	9	17	2	2	4	0	36	4	8	1	0	2	21	0	7	3	12	5	35	0	14	1	0	9	7	0	5	17	6	6	14	26	3	1	5	0	1	0	34	11	11	0	8	7	0	14	17	1	9	1	22	3	5	12	18	1	11	0	4	8	13	6	2	6	10	0	22	3	19	17	27	4	36	5	10	3	13	8	21	8	5	2	2	8	0	8	14	0	3	0	0	14	8	5	0	73	8	5	25	2	12	3	27	20	4	26	1	4	6	5	14	7	7	11	3	7	23	0	37	5	17	2	33	12	15	44	35	4	21	16	7	4	6
G[Del(T):R2]C	0	0	6	2	0	3	2	1	3	5	3	0	10	3	1	1	1	5	3	1	1	4	14	8	3	0	1	2	8	0	2	1	4	3	11	1	8	3	1	3	4	0	1	3	4	1	3	5	2	3	2	2	1	0	6	9	4	0	2	3	0	3	3	1	2	0	13	1	1	4	11	3	5	0	1	3	4	2	2	3	3	1	14	0	5	4	3	4	5	3	4	2	4	1	9	2	0	1	1	5	2	4	7	0	1	2	2	3	4	5	0	27	1	0	5	1	8	6	18	2	2	7	0	2	4	1	0	5	6	6	2	7	7	4	15	0	2	2	9	4	3	9	8	0	7	3	3	4	5
G[Del(T):R2]G	0	1	16	5	0	1	4	3	4	2	1	1	8	4	0	2	2	12	2	1	0	2	14	5	6	0	2	0	15	0	5	1	2	1	19	0	4	1	0	3	4	0	0	0	4	5	3	13	4	2	3	4	0	1	10	6	1	1	0	5	1	2	5	2	4	0	15	2	4	7	15	0	3	1	7	2	5	2	6	2	3	2	14	1	8	7	6	4	17	4	5	2	5	4	13	8	2	1	1	4	2	4	6	0	1	1	1	4	3	1	0	53	2	1	5	1	4	2	11	6	2	7	0	3	7	3	3	7	4	9	3	3	10	1	14	2	5	4	17	2	8	14	12	2	10	6	4	2	5
G[Del(T):R3]A	2	1	2	2	1	1	5	3	5	6	2	1	6	1	0	2	0	1	1	0	2	2	2	2	0	0	1	2	5	0	4	0	3	2	11	2	2	1	3	5	4	2	2	1	0	2	4	5	1	1	2	1	2	2	3	6	3	3	1	4	0	2	2	1	2	2	7	0	1	4	40	1	5	2	2	1	1	2	3	4	2	1	8	2	8	4	12	2	9	3	2	0	7	4	8	0	3	0	2	0	1	7	0	0	5	0	2	4	1	0	0	12	2	4	4	0	5	3	6	4	1	4	0	3	4	1	2	3	2	6	1	5	7	0	5	1	1	2	0	2	3	4	4	0	3	7	2	1	4
G[Del(T):R3]C	1	1	4	3	2	2	0	2	4	2	2	2	9	1	2	1	0	5	1	3	1	1	3	3	1	0	1	1	1	2	3	0	2	0	4	4	3	1	2	2	2	2	0	6	0	3	3	7	0	2	4	1	1	1	0	4	1	0	2	3	0	1	4	4	2	1	2	2	2	1	43	1	0	2	3	3	3	3	1	2	2	1	3	1	1	1	2	2	3	3	3	0	1	1	5	2	1	0	0	1	0	4	2	2	2	0	1	3	3	1	2	6	3	0	1	1	1	0	7	4	0	6	0	0	1	3	2	0	2	2	1	3	2	1	4	2	4	2	4	1	1	2	1	0	4	6	3	1	5
G[Del(T):R3]G	1	1	5	1	0	2	5	3	2	4	3	2	2	1	1	3	1	2	2	0	0	1	3	2	3	2	0	2	2	0	2	1	1	3	3	1	0	6	2	3	3	0	2	5	1	2	3	3	1	1	4	1	3	2	1	6	2	1	4	1	0	2	1	1	1	3	2	0	0	3	32	0	1	0	4	2	1	3	1	0	0	0	2	2	2	4	0	1	4	2	4	1	2	1	8	3	2	3	0	4	3	0	1	0	2	0	2	2	1	3	0	6	2	2	4	2	2	5	5	3	1	1	0	3	0	1	3	0	7	5	1	4	2	1	1	2	6	3	3	3	2	3	3	3	2	5	2	1	5
G[Del(T):R4]A	3	4	3	3	1	0	0	2	5	10	2	2	8	7	2	2	5	5	2	2	1	1	6	7	3	1	2	3	8	1	3	1	5	2	9	2	6	2	2	5	1	3	0	8	0	4	7	9	2	4	8	1	1	0	4	7	5	2	4	2	0	4	3	1	4	0	14	0	1	8	135	3	1	2	0	0	2	4	7	4	2	1	14	3	2	3	0	4	7	3	7	1	3	1	12	1	6	1	2	2	2	4	3	0	2	1	1	1	0	3	1	10	1	4	3	4	2	7	10	5	2	7	0	2	4	4	2	3	6	4	1	4	2	1	3	3	10	1	4	2	2	4	3	3	3	9	2	1	5
G[Del(T):R4]C	0	1	4	2	1	4	3	6	8	4	7	0	5	2	3	2	5	5	3	2	1	0	7	4	3	2	3	1	7	1	1	2	4	1	4	2	2	3	1	9	1	2	0	9	1	1	3	6	1	3	1	3	0	1	2	9	4	0	2	3	0	4	2	2	2	1	3	3	1	4	128	2	9	1	3	7	1	3	1	3	3	2	4	3	7	2	3	3	6	1	7	4	9	4	4	3	1	1	0	2	2	6	2	1	2	0	0	4	2	3	0	14	1	1	2	1	4	5	4	2	1	1	1	1	2	2	7	1	4	6	5	4	7	2	7	2	3	0	4	3	4	5	3	0	4	10	1	4	3
G[Del(T):R4]G	1	4	4	5	2	2	2	4	6	4	4	0	7	3	4	2	3	7	1	0	1	1	6	4	3	1	3	0	8	0	7	2	2	3	8	0	6	2	2	10	3	2	3	8	3	5	5	17	1	0	3	3	4	0	5	12	2	1	2	2	0	6	2	2	5	2	12	4	2	11	114	3	5	0	6	3	6	2	3	8	5	3	12	1	7	5	5	2	5	2	5	0	7	8	12	4	7	3	1	3	8	10	3	1	1	1	4	3	2	4	5	19	5	1	4	4	5	5	16	1	3	4	3	2	3	4	3	3	4	9	1	3	8	1	6	1	9	1	6	1	5	9	7	0	6	13	3	1	4
G[Del(T):R5]A	2	8	5	3	3	1	4	5	6	10	5	0	6	5	3	4	4	5	3	5	1	3	5	7	11	0	2	0	9	1	2	1	8	2	6	0	4	3	1	1	3	6	3	10	1	2	8	10	4	1	6	2	6	1	3	9	8	1	4	4	0	3	7	0	1	1	7	1	5	8	369	4	3	1	4	3	6	4	7	3	3	3	7	2	7	6	5	3	11	4	5	1	5	1	16	6	1	2	2	4	3	1	3	4	5	1	2	7	4	7	4	15	2	6	1	1	5	4	16	4	1	13	2	3	0	5	11	5	5	4	5	3	8	4	7	5	7	0	6	6	7	1	6	0	8	5	4	4	3
G[Del(T):R5]C	0	2	14	2	0	0	2	1	6	4	5	1	5	3	6	3	3	3	2	1	0	0	2	5	1	0	2	3	4	2	5	2	2	1	9	3	1	0	2	4	1	0	1	11	2	2	3	3	0	1	3	2	2	0	6	10	2	1	4	1	1	5	4	1	1	2	1	1	1	7	238	4	1	3	5	2	5	1	6	1	3	2	2	3	5	2	3	2	0	4	3	1	3	2	6	0	6	2	0	0	3	4	4	2	2	2	1	6	2	3	2	9	2	9	4	5	1	0	2	2	1	4	0	1	1	1	3	4	5	3	3	1	5	1	10	2	6	0	3	1	6	5	6	0	3	5	4	6	6
G[Del(T):R5]G	0	1	3	3	2	1	6	2	6	10	5	0	7	3	4	1	5	5	2	0	2	2	4	3	2	1	2	3	11	0	0	2	3	2	12	1	5	7	2	5	4	5	1	5	1	2	8	9	3	3	7	2	2	1	8	13	3	2	3	1	0	10	3	3	2	2	7	1	1	7	273	7	2	0	7	2	4	5	9	0	9	2	7	1	9	2	4	1	7	1	10	1	2	3	6	4	9	2	5	0	4	4	0	2	4	0	2	4	3	5	1	14	6	6	3	2	6	1	8	4	3	3	3	4	4	6	10	5	7	5	3	5	9	3	6	3	7	2	9	2	6	4	6	4	7	5	3	6	2
G[Del(T):R6]A	0	9	12	1	0	0	2	3	3	7	6	1	7	4	1	3	6	2	3	2	1	5	1	4	3	0	4	2	9	0	5	0	6	4	11	2	5	5	3	4	3	3	0	11	5	2	5	3	1	2	3	1	1	2	4	5	5	1	5	3	0	5	7	2	3	1	7	0	3	8	513	2	2	0	7	7	3	4	3	1	4	4	7	2	12	2	4	4	3	10	4	6	1	1	11	1	7	0	3	0	1	4	3	1	4	3	4	2	4	2	3	7	4	5	5	5	2	1	7	4	1	4	2	2	0	5	2	4	4	6	1	3	12	3	4	2	2	0	3	2	1	5	6	3	11	10	2	2	4
G[Del(T):R6]C	2	11	4	1	0	0	0	4	9	8	9	2	8	1	3	7	3	2	3	1	0	0	3	5	0	1	1	1	6	0	2	0	11	2	5	2	1	2	0	4	0	3	5	11	3	3	5	5	1	0	3	0	3	0	7	3	11	2	0	5	0	6	7	4	7	3	7	2	5	5	229	3	5	1	6	2	5	2	3	0	2	0	7	2	5	3	3	2	8	2	9	3	4	1	6	2	10	0	1	4	5	2	4	0	0	0	3	4	3	4	2	5	4	4	6	5	3	0	7	2	1	5	1	1	2	4	7	8	7	6	2	2	7	1	4	2	4	0	6	2	3	7	2	0	4	5	3	2	1
G[Del(T):R6]G	0	9	5	1	2	0	4	2	6	6	7	2	4	6	3	2	2	1	4	2	0	4	4	7	4	0	6	2	9	0	1	2	8	1	9	0	1	0	2	6	2	3	0	15	3	5	5	2	1	2	5	4	2	0	4	11	6	1	4	5	0	4	6	1	1	1	9	1	6	7	252	2	1	1	1	4	6	4	3	0	3	4	9	4	6	5	6	2	7	3	7	0	0	3	16	3	8	1	0	1	0	6	3	1	3	4	3	2	1	7	2	5	5	6	5	6	2	3	9	4	1	6	1	2	6	0	1	5	5	3	2	4	7	2	2	2	7	0	5	5	3	4	7	1	7	5	3	0	2
G[Del(T):R7]A	0	12	16	0	0	4	1	4	13	12	16	2	10	4	3	5	6	7	3	10	1	1	2	8	6	0	2	7	13	1	2	2	11	3	10	3	3	1	4	5	2	6	4	15	3	2	8	2	7	5	7	3	1	1	5	13	10	1	4	3	0	5	5	5	4	2	4	0	12	17	771	7	6	1	7	14	16	4	8	3	5	2	4	4	11	7	3	2	12	11	13	2	9	6	20	5	13	1	6	4	2	4	3	0	1	4	2	9	5	5	7	20	1	10	4	9	4	0	16	4	7	4	4	2	3	4	13	6	11	16	7	2	13	5	15	2	13	0	5	7	5	5	12	1	17	10	3	2	3
G[Del(T):R7]C	1	12	18	3	2	0	8	1	12	6	18	4	15	4	5	9	12	6	4	7	2	3	5	5	8	1	2	3	18	2	6	2	19	2	9	3	3	6	4	5	2	3	4	13	4	7	7	4	2	2	8	7	7	2	11	14	18	2	4	7	0	9	11	5	4	2	6	2	14	16	661	3	11	3	14	6	10	3	10	0	8	1	7	4	14	11	6	4	14	10	15	11	12	5	20	6	14	1	3	2	2	5	2	1	4	2	8	8	9	5	5	17	3	14	8	5	14	1	5	7	3	13	3	5	7	7	9	10	17	12	3	4	17	3	12	2	16	0	8	7	5	8	13	1	18	14	5	5	4
G[Del(T):R7]G	1	7	17	0	3	0	5	5	16	7	10	3	9	3	6	13	9	7	7	6	3	2	2	14	7	1	2	6	14	0	6	2	6	5	14	0	2	6	2	0	1	11	1	12	3	6	5	6	4	1	4	8	1	2	6	18	4	1	2	3	0	8	7	6	4	5	17	8	10	22	680	6	4	1	6	5	9	7	6	2	5	2	17	5	10	9	6	6	12	9	14	4	5	11	14	6	12	0	2	3	6	1	5	0	3	2	7	10	6	3	5	20	4	10	7	6	6	1	9	3	5	4	1	3	4	6	8	9	16	8	1	9	13	3	10	4	7	0	10	10	5	6	6	1	6	4	4	6	4
G[Del(T):R8]A	0	19	33	1	2	0	13	7	25	17	21	5	32	9	5	16	4	8	13	10	2	2	5	21	9	1	6	8	22	3	13	1	19	12	29	2	7	4	2	7	0	12	5	29	7	6	9	4	4	4	5	9	6	3	19	21	20	1	9	4	2	15	8	6	8	4	27	7	21	40	1364	6	13	3	29	16	13	10	11	5	12	6	28	6	18	8	4	6	13	12	12	10	14	11	26	7	29	1	9	9	2	6	7	0	8	9	16	14	7	7	9	30	6	19	14	10	5	0	18	8	7	11	0	8	7	4	21	25	15	20	6	12	22	3	17	14	19	2	14	9	9	15	17	1	25	16	9	10	7
G[Del(T):R8]C	0	12	25	2	0	1	15	14	27	16	14	4	17	4	6	10	9	10	4	7	3	5	3	20	15	0	5	8	21	2	10	1	19	4	18	1	8	2	1	5	0	9	2	27	4	5	10	10	2	3	11	10	3	0	15	19	20	1	11	4	0	20	16	3	8	0	20	10	20	20	837	12	10	4	16	12	12	11	10	3	14	5	19	8	12	13	10	1	20	12	21	10	11	10	27	6	18	2	5	2	4	4	7	1	3	3	7	3	4	11	11	21	8	15	9	14	5	0	17	5	4	9	1	1	7	10	13	16	16	13	9	9	14	7	18	6	17	1	7	9	10	8	7	1	17	17	12	8	8
G[Del(T):R8]G	1	12	25	2	1	0	10	6	9	8	23	4	17	6	4	13	9	6	6	5	2	6	5	18	9	1	2	1	24	0	6	0	16	5	22	1	2	1	1	3	1	11	4	23	5	4	7	3	8	3	7	6	10	3	9	16	16	0	13	8	0	12	11	3	6	3	21	4	11	22	961	4	12	2	14	11	13	12	9	1	8	0	22	10	27	9	6	2	12	13	19	8	14	13	17	3	26	0	6	3	2	5	9	0	3	3	4	6	9	7	5	18	5	12	7	11	8	0	26	8	3	8	2	7	4	9	14	15	19	15	2	7	31	5	17	3	19	1	8	10	9	11	14	0	16	19	7	7	4
G[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
