rowname	InsDel1a	InsDel1b	InsDel1c	InsDel1d	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel12	InsDel13	InsDel14	InsDel15	InsDel16	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_D	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_J	InsDel_K_beta	InsDel_N	InsDel_O
Ins4:U1:R2	0.00002533	0.0000099	1.39749311475926E-05	3.87392357775924E-07	0.00003705	0	0.00000384	0.00000527	0.00001081875	0.0000019475	0.00020242	0.00026289	2.41154089798752E-06	0.00000182578125	0.0000007675	1.73464817005866E-05	8.90711922771523E-06	0.00000003	0.000129935	0.000171925	0.00000719	0	0	1.19126757153821E-05	9.25992675286965E-06	3.60211356506368E-05	0.000062885625	0.00055659	1.88235016411764E-05	7.0701313729187E-05	0.00000554	0.00000096	6.00485248337621E-05	0.0000019	0.000168494	0.000121898	0.000000105	9.35551728144136E-08	3.08051443442744E-06	5.0538671054287E-06
Ins4:U1:R3	0.00012712	0.00002278	8.69628571723251E-08	5.20987379443222E-05	0.0000869075	0	0.0000002	0.00000618	0.00008475	0.000102045	0.00034251	0.00019939	1.1285819080364E-05	0.00002018421875	0.000007505625	5.03068893766923E-05	2.39509456617445E-05	0.00000039	3.3933375856194E-05	0.001133435	0.00010773	0	0	4.48091471862998E-06	9.16073031245237E-05	0.000931554	0.000628158	0.0060516	5.51597056832217E-05	0.000497626	0.000014565	0.00005898	0.000433465	0	4.3772561711192E-05	0.00066915	0.00000201	5.44179255203839E-06	7.86514323683602E-09	6.75458067505898E-05
Ins4:U1:R4	0.0000497	0	6.19175543066955E-06	2.71506701035526E-05	0.00011572	0.00000825	0.00001386	0.00002088	0.0000066875	0.00002005	0.00002412	0.00013603	1.75865401863162E-05	0.0000108065625	0.000001623125	3.17668521947836E-05	3.10326168400453E-05	0.00001144	8.97761162357849E-05	0.00010035	0.0000893	0	0	1.28416458399762E-05	9.53431472123154E-05	7.09849739416308E-05	0.000133651	0.00060988	9.08219360268092E-05	0.00024459	0.000022095	0.0000351675	0.000163098	0	4.74730677322622E-05	9.79026937206787E-05	0.00000147	5.11434944718794E-06	3.93257161841801E-09	1.47299733001768E-05
Ins4:U1:R(5,9)	0.000127662	0.00000255	2.01058125782416E-05	4.70515689401558E-05	0.0000523925	0.00000547	0.00001524	0.00003904	0.00004788875	0.0000933425	0.00001801	0.00014635	2.06256910075494E-05	0.0000364509375	0.0000061084375	3.91996677499865E-05	2.48203125159723E-05	0.00000695	6.13082000763168E-05	0.00029841	0.00007483	0	0	1.63935904340121E-05	4.11048160622667E-05	0.000374196	0.000354001	0.00139933	0.00011188	0.000357648	0.00003934	0.000088385	0.000273324	0	0.000272601	0.000287569	0.00001497	2.24532414754593E-06	8.5743169853574E-06	0.000142091
Ins4:U2:R1	0.0000296925	0.00004086	7.30488000247531E-06	3.32050592379364E-07	0.00008458	0.00000032	0.00000188	0.00000011	0.000013815	0.0000194775	0.00021836	0.00004698	1.86554366423254E-06	0.0000264628125	0.0000055175	1.93751366220201E-05	1.69615474360024E-05	0.0000013	1.21190628057836E-05	0.000041845	0.00018462	0	0	4.97272243165034E-06	1.45525036153193E-05	0.000167029	0.00018624	0.00033107	0.000177743	9.62001568994408E-05	0.00001689	0.0000074025	0.000342538	0.00000139	8.0214501440427E-05	5.89103331770671E-05	0.00000249	6.01871611772727E-06	2.31628468324821E-06	1.25175625691171E-05
Ins4:U2:R2	0.000115435	0.00000557	0.000242731	0.000191571	0.000201535	0	0.00000544	0.00022886	0.00001070125	0.00027883	0.00040849	0.00057061	0.000180804	0.00003027484375	0.000013576875	0.000123405	0.000171271	0.0000208	0.000293662	0.00015434	0.00014093	0	0	0.004563757	5.13604697562494E-05	0.000432128	0.000536229	0.00035821	0.000104201	0.000229938	0.00023462	0.00026722	0.000278923	0.00012838	0.000256572	0.000175841	0.00001973	6.48649198179934E-06	2.34197748448854E-05	9.79913405184402E-05
Ins4:U2:R3	0.00009725625	0.00000793	1.87839771492222E-05	2.75159257551699E-05	0.00000866	0	0.0000009	0.00002279	0.0000442075	0.000175985	0.00012844	0.00010812	3.38674232566811E-05	0.0000091878125	0.000011770625	3.29741362396478E-05	5.90235614126132E-05	0.0000175	7.25717996252216E-05	0.000016255	0.00032029	0	0	0.00216308	3.1167672648939E-05	0.000264464	0.000372619	0.00019934	8.27395585248325E-05	0.000170756	0.00003088	0.0000282475	0.000373333	0.000009	0.00013723	0.00018601	0.000029785	4.94283163036152E-06	4.23210249002085E-05	3.78821310532615E-05
Ins4:U2:R4	0.000087455	0	1.80447928632575E-05	3.94033369623512E-05	0.000124125	0.00000937	0.00000915	0.00002409	0.00001432	0.0000417575	0.00002235	0.00004065	1.33095100122082E-05	0.0000259409375	0.000010138125	2.01419003433062E-05	3.23733539579465E-05	0.00000686	2.27648277802758E-05	0.000027085	0.00002035	0	0	0.001362034	1.87415766363527E-05	0.000233294	0.000337721	0.00015691	4.03216705581218E-05	4.07273554018191E-05	0.00007173	0.0000188175	0.000342392	0.0000051	0.000209692	0.000406795	0.00005331	5.42620002323599E-06	6.60567163317734E-05	6.56155539112072E-05
Ins4:U2:R(5,9)	0.000737745	0	3.33850408684556E-05	1.99562406019998E-05	0.000585085	0.00006058	0.00002896	0	0.000011025	0.00012169	0.00002355	0.00000055	5.89196229204908E-06	0.00000858375	0.000103377	0.000108063	2.48903510221313E-05	0.00002661	0.000122902	0.00002909	0.00039473	0	0	0.000708258	0.000660478	0.001246923	0.001066485	0.00205179	0.000367746	0.000396496	0.000077975	0.0000101025	0.000852507	0.00000231	0.000235042	0.000604616	0.00127152	3.82016955658855E-05	0.001057516	0.001989819
Ins4:U4:R1	0.001381269	0.00006739	0.003182258	0.006256885	0.001868355	0.00000013	0.00000933	0.00322964	0.000292848	0.003852828	0.00414615	0.00239467	0.002944876	0.000899616	0.000151987	0.001783131	0.001119087	0.00047715	0.002504369	0.0040832	0.00393055	0	0	0.120813931	0.000388515	0.005250096	0.005920969	0.00311716	0.001441593	0.00330664	0.002551955	0.001764133	0.001175924	0.00247157	0.002621396	0.001548868	0.000001195	4.06965001742699E-05	9.71148561168327E-05	0.000750748
Ins4:U4:R2	0.000165344	0.00001543	8.26755883137295E-05	8.30458531540789E-05	0.000221525	0.0000003	0.00001424	0.00004189	0.00001969625	0.000374098	0.00039703	0.00030203	0.000134771	0.000470431	0.000031818125	6.07637266777958E-05	0.000163031	0.00001771	0.000285677	0.00022112	0.0003356	0	0	0.003148334	6.90720828972837E-05	0.00076864	0.000609605	0.00094977	0.000208014	0.000223211	0.000124395	0.000198818	0.000255994	0.00032199	0.000373118	0.000290474	0.000020825	1.02910690095855E-05	4.7067638843639E-05	0.000200467
Ins4:U4:R3	0.000156726	0.00000787	0.000244966	9.879611958594E-05	0.0000521225	0.00000934	0.00000235	0.0000157	0.000161619	0.00018697	0.00017223	0.00000003	6.07885246509337E-05	0.0000692234375	0.0000457796875	5.21993151508403E-05	0.000159981	0.00001528	0.00010104	0.000038825	0.00080571	0	0	3.71588049837608E-06	0.000165352	0.000146473	0.000184432	0.00036287	0.000122207	0.000351423	0.00002432	0.000331353	0.000346843	0.00007319	0.000215987	0.000422214	0.00002428	8.23285520766839E-06	1.75877711347715E-05	0.000206796
Ins4:U4:R4	0.000494728	0.00001724	0.000167308	0.000654129	0.000235688	0.00000004	0.00000862	0.00004937	0.00007863875	0.00049803	0.00060965	0.00000334	6.38778578746912E-05	0.000169229	0.000105558	0.000212612	0.000153579	0.00001985	0.000425973	0.000153395	0.00068915	0	0	1.03826072748743E-05	0.000122277	0.000388074	0.000204168	0.000253	0.000204713	0.000213884	0.000094955	0.000982853	0.000211229	0.00002901	0.000327626	0.000760304	0.000069545	3.88565817755864E-05	5.60863364218776E-05	0.000491216
Ins4:U4:R(5,9)	0.001706267	0	0.000757864	0.00212115	0.00041606	0.00000005	0.00003391	0.00038659	0.000171785	0.00148041	0.00217944	0.00016951	0.000372812	0.000120553	0.000434418	0.000211447	0.000326435	0.00012988	0.002423527	0.00012014	0.00152016	0	0	1.06011884806612E-05	0.000210206	0.000545539	0.000407559	0.00101999	0.000321915	0.000819687	0.000263815	0.001334398	0.000981411	0.0000012	0.000462221	0.000838945	0.000125155	6.45062916555381E-05	7.26857212232201E-05	0.001456195
Ins(5,):U1:R1	0.000020075625	0	1.48532560050331E-05	8.82147740421176E-06	0.000066195	0	0.0000002	0.00000011	0.00000123375	0.0000141025	0.00012398	0.00002109	1.5333800341706E-06	0.000017715625	0.00000997	1.96076609186946E-05	8.78705321715691E-06	0.00000363	4.19652253235564E-05	0.000006485	0.00022816	0	0	0.000244538	2.16126344675256E-05	0.000211849	0.000976181	0.00025203	0.000201561	0.000164613	0.000013205	0.000008115	0.001566555	0.00014053	7.07218990385512E-05	4.52723801503952E-05	0.00000127	5.09875691838554E-06	7.73405751622208E-08	2.07929166009373E-05
Ins(5,):U1:R2	0.0000635375	0	1.65229428627418E-07	2.02329494289826E-05	0.0000191975	0	0.00000063	0.00000015	0.00000478125	0.00000156	0.00000008	0.00022242	2.29093210793152E-06	0.0000082028125	0.0000144575	1.88678411824372E-05	1.12417360996825E-05	0.00000003	1.3259680481622E-05	0.00002441	0.00000488	0	0	0.000226559	3.02171298797138E-05	0.000113798	0.000337254	0.00039884	0.000111816	9.14694535466483E-05	0.000002415	0.0000001525	0.000704666	0.00003614	0.00011728	0.000129912	0	5.19231209119995E-06	0	1.6635086074843E-05
Ins(5,):U1:R3	0.000025073125	0	1.3914057147572E-07	1.28835629843193E-05	0.0000403125	0	0	0.00000014	0.000000725	0.0000413075	0.00000998	0.00018981	2.99967534219813E-06	0.00003368453125	0.00000894	3.58881719780125E-05	1.06658639379306E-05	0.00000052	2.26697763072892E-05	0.000076775	0.00001572	0	0	2.67761977088864E-06	0.000114054	0.000107437	0.000244878	0.00032418	0.000103113	8.29306161153211E-05	0.000024425	0.0000123575	0.000141629	0.00019479	6.97666053646336E-05	0.000119742	0.000000925	3.64865173976213E-06	3.93257161841801E-09	1.17016690450431E-05
Ins(5,):U1:R4	0.00005447	0.00000503	1.73230011487272E-05	4.83797713096733E-05	0.00007449	0	0.00000569	0.00001779	0.0000140525	0.0000857725	0.00001168	0.000155	9.5547644560283E-06	0.00003115671875	0.000001403125	2.70025071417767E-05	1.16152747991973E-05	0.00000152	2.20519417328768E-05	0.000289355	0.00018131	0	0	3.77052579982279E-06	3.89423526664804E-05	0.0001614	0.000213878	0.00138123	0.000107178	8.48324063834049E-05	0.00005624	0.0000247875	6.27267888954853E-05	0	8.54937559541821E-05	0.000231189	0.00000153	1.09147701616816E-06	3.21028929783523E-06	2.26810356145861E-05
Ins(5,):U1:R(5,9)	0.000162114	0.00000564	2.18885511502742E-05	4.08311545095824E-05	0.00008099	0	0.00000101	0.00000075	0.00001395	0.000199725	0.00001472	0.00005817	7.09881537481344E-06	0.00008522421875	0.0000072171875	5.79835112475529E-05	3.14773057680391E-05	0.00000335	4.09196591207045E-05	0.00018694	0.00035841	0	0	1.01640260690875E-05	4.08492871651238E-05	0.000672462	0.000629243	0.00115847	0.00017336	0.0002498	0.000121145	0.0000069225	0.000297542	0.00012719	0.000336857	0.000759695	0.000049305	7.34408106593146E-06	5.70367078963287E-05	9.90301048040603E-05
Ins(5,):U2:R1	0.000037055	0	4.10464685853375E-06	4.64870829331109E-06	0.000042375	0	0.00000081	0.00000006	0.00000396875	0.000027185	0.00000412	0.00000002	3.394079320387E-06	0.00002664453125	0.00000345	6.56184083967151E-05	1.03056659062556E-05	0.0000024	4.06345047017449E-05	0.000010265	0.00000242	0	0	2.18581205786828E-06	9.62453864734428E-05	9.40134070976616E-05	0.000182054	0.00014531	2.44116457709082E-05	2.76436521532857E-05	0.000050755	0.0000243425	0.000118288	0.00000001	3.45514638271665E-05	0.000326608	0.00000712	1.54366035143782E-05	3.17751786768175E-06	2.24909265664766E-05
Ins(5,):U2:R2	0.000024376875	0	5.80042257339409E-06	4.31665770093173E-07	0.0000180175	0	0.00000411	0.00003691	0.0000004	0.0000110075	0.00003523	0.00008534	1.51030861411583E-05	0.00001319375	0.0000035075	1.31027353963939E-05	1.03067776285756E-05	0.00000004	2.37628682466344E-05	0.000007485	0.00000376	0	0	1.42077783761438E-06	2.16789213992594E-05	4.50829392274546E-05	0.000108909	0.00004223	3.73922730656128E-05	2.89439989623686E-05	0.00000913	0.000021895	3.67437728403904E-05	0.00000003	1.41785692655136E-05	2.62448580582001E-05	0.000010305	3.11850576048045E-08	3.19455901136156E-06	1.8359841759785E-05
Ins(5,):U2:R3	0.00001545125	0	6.72222885942073E-06	3.2873008645557E-06	0.0000094125	0	0.00002062	0.00000001	0.0000010875	0.000105443	0.00020377	0.0000342	6.05822098187561E-06	0.0000037996875	0.0000037725	1.292008665936E-05	2.60020733421158E-05	0.00000295	2.60441035983113E-05	0.00000168	0.00000441	0	0	1.19126757153821E-05	1.44767611626249E-05	8.35509746804222E-05	0.000074791875	0.00013597	2.57065243726694E-05	8.91169064482438E-05	0.000039035	0.0000261525	0.000123594	0	5.37277273657016E-05	0.000191728	0.00003724	9.97921843353745E-07	2.38969268679201E-05	4.37528805404173E-05
Ins(5,):U2:R4	0.00003846875	0	0	1.60712486711612E-05	0.0000213	0	0.00001229	0.00000071	0.00000040125	0.00009012	0.00000053	0.00000009	5.04230605804942E-06	0.0000273375	0.000005105	1.68138271427244E-05	2.02389048353165E-05	0.00000262	3.02738941462123E-05	0.0000131	0.00001036	0	0	2.67761977088864E-06	2.4533580837845E-05	6.11941230219797E-05	0.000100005	0.0000941	4.07780621964475E-05	3.47698735751381E-05	0.000004695	0.00001424	2.6700082253387E-05	0.00020981	0.000144078	7.02987269416075E-05	0.00003256	1.93347357149788E-06	1.92696009302482E-05	1.5645641109373E-05
Ins(5,):U2:R(5,9)	0.001375119	0	7.76578314548863E-06	3.99014128509202E-05	0.000331358	0	0.00001876	0.00000721	0.00000016875	0.000107328	0.000012	0.00000004	6.60261937896539E-06	0.00005313890625	0.00003655	7.30738526171211E-05	1.17553518115153E-05	0.00000427	0.00011544	0.0000117	0.00076752	0	0	0.00042066	0.000104379	0.004308981	0.003543158	0.00175942	0.000235965	0.000332645	0.00005145	0.0000457275	0.000576131	0.00042439	0.000789364	0.000637281	0.000865765	8.2640402652732E-06	0.00051754	0.001429627
Ins(5,):U(3,):R1	0.005676424	0.00053417	0.006216592	0.015535452	0.003909438	0.00001457	0.00000784	0.0126434	0.001986761	0.012176433	0.01467371	0.00950111	0.014210692	0.00835965	0.000497669	0.011888268	0.007192413	0.0016304	0.00197669	0.019294665	0.01381089	0	0	0.004634468	0.000573009	0.017289529	0.010288017	0.01033642	0.003458324	0.009995864	0.00321607	0.017411863	0.002293989	0.00423181	0.003406768	0.003277936	0.000010335	9.52703509826778E-05	0.000153452	0.002249115
Ins(5,):U(3,):R2	0.000328961	0.00001059	0.000365383	0.000414831	0.000206825	0	0.00003254	0.00002131	0.00008991	0.000391125	0.00067435	0.00022194	0.000353624	0.000888243	0.0000229828125	0.000220422	0.000364101	0.00037633	0.001499865	0.000168865	0.00044427	0	0	0.000490933	7.59502186371139E-05	0.000986783	0.00078751	0.00067697	0.000213331	0.000120525	0.00025337	0.000273495	0.000663749	0.00031242	0.000227762	0.001244897	0.000014905	9.29314716623175E-06	2.86723796698857E-05	0.000263628
Ins(5,):U(3,):R3	0.000371085	0.00000093	8.13189677418412E-05	0.000545648	0.000187638	0.00000002	0.00000349	0.00021518	0.0000414375	0.000243363	0.00028236	0.00001855	0.000185938	0.000151416	0.0000236425	0.000255303	0.000112328	0.00000523	0.001455	0.000122415	0.00034168	0	0	4.97272243165034E-06	8.38879763241621E-05	0.000246431	0.000200315	0.00058623	7.76874092261576E-05	0.000199241	0.000093765	0.000345853	0.000148133	0.00032772	0.00056853	0.00066587	0.00002618	6.40852933778733E-06	9.80652275912837E-06	0.000108403
Ins(5,):U(3,):R4	0.000194231	0.00000023	0.000150828	0.000145814	0.000253725	0	0.00000385	0.00002126	0.0000123125	0.000281598	0.00063307	0.00002031	7.36749670872679E-05	0.00006328578125	0.000032180625	6.21618463834507E-05	0.000155848	0.00002458	0.00021263	0.000036605	0.00015264	0	0	1.16940945095953E-05	4.51218204392055E-05	0.000344658	0.000214742	0.00012365	0.000176846	0.000178107	0.000087615	0.000292468	0.000321633	0.00013156	0.000173481	0.000416871	0.000006055	5.73805059928403E-06	3.22719935579443E-05	0.000104497
Ins(5,):U(3,):R(5,9)	0.000496322	0.00000453	0.000104225	0.000549378	0.000368603	0.00000218	0.00000009	0.00071376	0.000120826	0.00126126	0.00258236	0.00001766	0.00043509	0.00007645828125	0.000046471875	0.000299613	0.000446359	0.00004242	0.003074297	0.000114595	0.0006128	0	0	1.0437252576321E-05	0.000205916	0.001336941	0.000905549	0.00079624	0.000245868	0.000333645	0.000249365	0.00022936	0.000781903	0.00005123	0.000281621	0.000988025	0.00017289	5.62890289766722E-06	0.000136392	0.000452882
Del2:M1	0.003760838	0.00001728	0.008463173	0.008054097	0.005481358	0.00019989	0.00045216	0.01170093	0.006758964	0.06409978	0.04182975	0.01493439	0.008677864	0.004116786	0.001601119	0.008258729	0.011108481	0.00057924	0.003815984	0.004691235	0.00314792	0	0	0.010269929	0.002882577	0.013877266	0.003447979	0.00103784	0.031149998	0.009418535	0.016895535	0.002904583	0.00479446	0.16548301	0.005423936	0.003129371	0.00144548	0.000249512	0.001776842	0.00213068
Del3:M1	0.001490143	0.00001499	0.001583176	0.002129407	0.00171388	0.00002856	0.00020351	0.00433682	0.000495225	0.004845938	0.00659712	0.00904299	0.003819818	0.003551726	0.000310836	0.006579497	0.003766155	0.00025225	0.003425465	0.001752615	0.00204426	0	0	0.014167997	0.003257659	0.004053003	0.004746753	0.00214602	0.004743597	0.001559034	0.01772509	0.000676435	0.001091442	0.0014632	0.001034251	0.001451247	0.000302235	6.31497416497292E-05	0.000466858	0.000450527
Del3:M2	0.004431703	0.00001234	0.007230422	0.011583397	0.004089785	0.00000701	0.00074211	0.00608967	0.000864291	0.04156639	0.02239645	0.00692764	0.005315735	0.005337371	0.002340578	0.005421841	0.004263652	0.00046255	0.004996999	0.001261085	0.00206254	0	0	0.006971046	0.002839845	0.010927844	0.005592154	0.01194534	0.003319591	0.007179725	0.011729835	0.00265221	0.002452839	0.01903033	0.001368946	0.004774315	0.0007715	0.000277282	0.000977675	0.001461882
Del4:M1	0.001317018	0.00001963	0.00168621	0.00167006	0.002449558	0.0000246	0.00001103	0.00277472	0.000601588	0.008628923	0.00724477	0.00670941	0.003084896	0.005402753	0.000308938	0.006488442	0.003164027	0.00006872	0.002815377	0.001304955	0.00141767	0	0	0.023868631	0.002896848	0.007859851	0.006351173	0.00512609	0.001509706	0.003641154	0.01691216	0.00067346	0.003564484	0.00695091	0.000699305	0.000891107	0.00082102	0.000145276	0.000925704	0.000828679
Del4:M2	0.002448845	0.00000942	0.00618519	0.005056234	0.00307531	0.00004063	0.00032811	0.00290703	0.000423316	0.025850068	0.02163336	0.00478855	0.003585944	0.006808186	0.000776689	0.004121736	0.005638101	0.00045306	0.004041161	0.000275115	0.00148985	0	0	0.014642864	0.003300555	0.009991477	0.005838031	0.00601093	0.001691939	0.004359514	0.00825741	0.00122469	0.001404685	0.01636114	0.00043123	0.003079647	0.000304365	0.000187672	0.000604582	0.000789943
Del4:M3	0.003545764	0.00006697	0.00765334	0.005176071	0.002068253	0.00001212	0.00024341	0.00598348	0.000382656	0.032361588	0.03252274	0.00273928	0.00447721	0.004955468	0.000894618	0.002021209	0.006068192	0.00047408	0.002188418	0.00016091	0.00095349	0	0	0.003243089	0.001710618	0.011263992	0.005098024	0.00525646	0.001578531	0.002005066	0.004835365	0.001583278	0.001155194	0.02340154	0.000468345	0.000722296	0.00023912	0.000173311	0.000263176	0.001012739
Del5:M1	0.000249089	0.00002906	0.001128178	0.000917412	0.000753005	0.00000719	0.00005539	0.00209858	0.000309038	0.00144585	0.00292018	0.00580223	0.002492088	0.005478645	0.000118131	0.007866453	0.00157512	0.00015829	0.001278395	0.00165175	0.00127223	0	0	0.007684277	0.002638146	0.002381893	0.006322701	0.00300717	0.000257787	0.001027354	0.0147916	0.000591115	0.002018708	0.00077376	0.00057926	0.000966795	0.000091325	2.92203989757018E-05	0.000146844	0.000342809
Del5:M2	0.000579485	0.00004393	0.001384336	0.000515066	0.000451233	0.00000366	0.00005296	0.00115161	0.000326566	0.00395786	0.00568058	0.00327317	0.001828299	0.010220815	0.000115266	0.004228735	0.002086787	0.00016708	0.000519741	0.000489025	0.00082279	0	0	0.004028288	0.0007992	0.002378165	0.003036364	0.00280848	0.000965879	0.000741885	0.007222925	0.000595883	0.001177066	0.0051139	0.001230388	0.00170151	0.000039535	3.5582150727082E-05	5.38264185984934E-05	0.000274454
Del5:M3	0.000412664	0.00000704	0.001406589	0.001471117	0.000443613	0.00000889	0.0001086	0.00050421	0.00009302875	0.00528008	0.00599496	0.00157581	0.001053953	0.006700335	0.000065915	0.001576736	0.000982625	0.00038955	0.001844854	0.000346465	0.00058406	0	0	0.001880072	0.000933224	0.001811211	0.001629734	0.00162078	0.000824355	0.00046937	0.003244735	0.000266293	0.00149813	0.0084887	0.00146177	0.000625143	0.000149885	3.84979536131312E-05	0.000160664	0.000225851
Del5:M4	0.00096696	0.00002144	0.000998847	0.000998233	0.000553188	0.00000195	0.00001297	0.00063523	0.0000866225	0.006590273	0.00794731	0.00078073	0.000740355	0.003198394	0.00008002	0.000943712	0.001407702	0.00001267	0.000315666	0.000025505	0.00007076	0	0	0.001461215	0.000221303	0.003215017	0.001893135	0.00126428	0.000302264	0.001156355	0.001077375	0.00032548	0.000799966	0.00697881	0.00024004	0.001344674	0.000056875	2.71465926449823E-05	4.36869381090057E-05	0.000239624
