column_name	original_column	file	file_stem	source	tissue_last	tissue_full	column_index	column_sum	raw_cluster_id	cluster_id	is_retained	is_medoid
ph_pancreas.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	629	1	17	15	TRUE	FALSE
ph_pancreas.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	630	1	75	41	TRUE	FALSE
ph_pancreas.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	631	1	159	NA	FALSE	FALSE
ph_pancreas.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	632	1	193	NA	FALSE	FALSE
ph_pancreas.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	633	1	194	NA	FALSE	FALSE
ph_pancreas.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	634	1	74	40	TRUE	FALSE
ph_prostate.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	635	1	3	3	TRUE	FALSE
ph_prostate.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	636	1	4	4	TRUE	FALSE
ph_prostate.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	637	1	52	33	TRUE	FALSE
ph_prostate.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	638	1	160	71	TRUE	FALSE
ph_prostate.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	639	1	2	2	TRUE	FALSE
ph_prostate.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	640	1	24	20	TRUE	FALSE
ph_prostate.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	641	1	17	15	TRUE	FALSE
ph_prostate.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	642	1	37	26	TRUE	FALSE
ph_prostate.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	643	1	114	51	TRUE	FALSE
ph_prostate.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	644	1	11	11	TRUE	FALSE
ph_prostate.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	645	1	123	56	TRUE	FALSE
ph_prostate.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	646	1	161	NA	FALSE	FALSE
ph_prostate.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	647	1	14	13	TRUE	FALSE
ph_prostate.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	648	1	54	34	TRUE	FALSE
ph_prostate.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	649	1	93	NA	FALSE	FALSE
ph_prostate.16	hdp.16	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	650	1	86	43	TRUE	FALSE
ph_prostate.17	hdp.17	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	651	1	22	19	TRUE	FALSE
ph_prostate.18	hdp.18	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	652	1	115	52	TRUE	FALSE
ph_prostate.19	hdp.19	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Prostate.txt	CAP9.mSigHdp.PH.Koh89.Prostate	ph	prostate	Prostate	653	1	195	NA	FALSE	FALSE
ph_skin.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	654	1	3	3	TRUE	FALSE
ph_skin.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	655	1	113	50	TRUE	TRUE
ph_skin.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	656	1	196	NA	FALSE	FALSE
ph_skin.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	657	1	97	44	TRUE	TRUE
ph_skin.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	658	1	24	20	TRUE	FALSE
ph_skin.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	659	1	80	42	TRUE	FALSE
ph_skin.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	660	1	2	2	TRUE	FALSE
ph_skin.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	661	1	31	24	TRUE	FALSE
ph_skin.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	662	1	98	45	TRUE	TRUE
ph_skin.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	663	0.999999999999999	14	13	TRUE	FALSE
ph_skin.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	664	0.999999999999999	102	NA	FALSE	FALSE
ph_skin.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	665	1	99	NA	FALSE	FALSE
ph_skin.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	666	1	38	27	TRUE	FALSE
ph_skin.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	667	1	197	NA	FALSE	FALSE
ph_skin.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Skin.txt	CAP9.mSigHdp.PH.Koh89.Skin	ph	skin	Skin	668	1	198	NA	FALSE	FALSE
ph_stomach.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	669	1	73	39	TRUE	FALSE
ph_stomach.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	670	1	28	22	TRUE	FALSE
ph_stomach.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	671	1	17	15	TRUE	FALSE
ph_stomach.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	672	1	10	10	TRUE	FALSE
ph_stomach.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	673	1	74	40	TRUE	FALSE
ph_stomach.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	674	1	133	63	TRUE	FALSE
ph_stomach.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	675	1	199	NA	FALSE	FALSE
ph_stomach.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Stomach.txt	CAP9.mSigHdp.PH.Koh89.Stomach	ph	stomach	Stomach	676	1	143	66	TRUE	FALSE
ph_thymus.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Thymus.txt	CAP9.mSigHdp.PH.Koh89.Thymus	ph	thymus	Thymus	677	1	172	NA	FALSE	FALSE
ph_thymus.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Thymus.txt	CAP9.mSigHdp.PH.Koh89.Thymus	ph	thymus	Thymus	678	1	103	NA	FALSE	FALSE
ph_thymus.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Thymus.txt	CAP9.mSigHdp.PH.Koh89.Thymus	ph	thymus	Thymus	679	1	104	NA	FALSE	FALSE
ph_thymus.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Thymus.txt	CAP9.mSigHdp.PH.Koh89.Thymus	ph	thymus	Thymus	680	1	5	5	TRUE	FALSE
ph_uterus.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	681	1	3	3	TRUE	FALSE
ph_uterus.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	682	1	109	48	TRUE	TRUE
ph_uterus.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	683	1	17	15	TRUE	FALSE
ph_uterus.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	684	1	75	41	TRUE	FALSE
ph_uterus.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	685	1	174	NA	FALSE	FALSE
ph_uterus.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	686	1	46	30	TRUE	FALSE
ph_uterus.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	687	1	27	21	TRUE	FALSE
ph_uterus.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	688	1	156	70	TRUE	FALSE
ph_uterus.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	689	1	14	13	TRUE	FALSE
ph_uterus.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	690	1	200	NA	FALSE	FALSE
ph_uterus.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	691	1	86	43	TRUE	FALSE
ph_uterus.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	692	1	201	NA	FALSE	FALSE
ph_uterus.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Uterus.txt	CAP9.mSigHdp.PH.Koh89.Uterus	ph	uterus	Uterus	693	1	175	NA	FALSE	FALSE
