Supplementary Table 9 | Tissue-specific indel signatures (InDs) of Genomics England seven cancer types.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indel subtypes,pgel_Bladder.S1,pgel_Bladder.S2,pgel_Bladder.S3,pgel_Bladder.S4,pgel_Bladder.S5,pgel_Bladder.S6,pgel_Bladder.S7,pgel_Bladder.S8,pgel_Bladder.S9,pgel_Bladder.S10,pgel_Bladder.S11,pgel_Bladder.S12,pgel_Bladder.S13,pgel_Bladder.k.6..Cluster1..U1,pgel_Bladder.k.6..Cluster2..U1,pgel_Bladder.k.6..Cluster3..U1,pgel_Bladder.k.6..Cluster3..U2,pgel_Bladder.k.6..Cluster5..U1,pgel_Bladder.k.6..Cluster6..U1,pgel_CNS.S1,pgel_CNS.S2,pgel_CNS.S3,pgel_CNS.S4,pgel_CNS.S5,pgel_CNS.S6,pgel_CNS.S7,pgel_CNS.k.5..Cluster1..U1,pgel_CNS.k.5..Cluster2..U1,pgel_CNS.k.5..Cluster2..U2,pgel_CNS.k.5..Cluster3..U1,pgel_CNS.k.5..Cluster4..U1,pgel_CNS.k.5..Cluster5..U1,pgel_Colorectal.S1,pgel_Colorectal.S2,pgel_Colorectal.S3,pgel_Colorectal.S4,pgel_Colorectal.S5,pgel_Colorectal.S6,pgel_Colorectal.S7,pgel_Colorectal.S8,pgel_Colorectal.S9,pgel_Colorectal.S10,pgel_Colorectal.S11,pgel_Colorectal.S12,pgel_Colorectal.S13,pgel_Colorectal.S14,pgel_Colorectal.k.17..Cluster1..U1,pgel_Colorectal.k.17..Cluster2..U1,pgel_Colorectal.k.17..Cluster2..U2,pgel_Colorectal.k.17..Cluster3..U1,pgel_Colorectal.k.17..Cluster4..U1,pgel_Colorectal.k.17..Cluster4..U2,pgel_Colorectal.k.17..Cluster5..U1,pgel_Colorectal.k.17..Cluster6..U1,pgel_Colorectal.k.17..Cluster11..U1,pgel_Colorectal.k.17..Cluster12..U1,pgel_Colorectal.k.17..Cluster13..U1,pgel_Lung.S1,pgel_Lung.S2,pgel_Lung.S3,pgel_Lung.S4,pgel_Lung.S5,pgel_Lung.S6,pgel_Lung.S7,pgel_Lung.S8,pgel_Lung.S9,pgel_Lung.S10,pgel_Lung.S11,pgel_Lung.k.7..Cluster1..U1,pgel_Lung.k.7..Cluster2..U1,pgel_Lung.k.7..Cluster3..U1,pgel_Lung.k.7..Cluster3..U2,pgel_Skin.S1,pgel_Skin.S2,pgel_Skin.S3,pgel_Skin.S4,pgel_Skin.S5,pgel_Skin.S6,pgel_Skin.S7,pgel_Skin.k.2..Cluster1..U1,pgel_Stomach.S1,pgel_Stomach.S2,pgel_Stomach.S3,pgel_Stomach.S4,pgel_Stomach.S5,pgel_Stomach.S6,pgel_Stomach.S7,pgel_Stomach.S8,pgel_Stomach.k.6..Cluster1..U1,pgel_Stomach.k.6..Cluster2..U1,pgel_Stomach.k.6..Cluster3..U1,pgel_Uterus.S1,pgel_Uterus.S2,pgel_Uterus.S3,pgel_Uterus.S4,pgel_Uterus.S5,pgel_Uterus.S6,pgel_Uterus.S7,pgel_Uterus.S8,pgel_Uterus.k.9..Cluster1..U1,pgel_Uterus.k.9..Cluster2..U1,pgel_Uterus.k.9..Cluster2..U2,pgel_Uterus.k.9..Cluster3..U1,pgel_Uterus.k.9..Cluster3..U2,pgel_Uterus.k.9..Cluster4..U1,pgel_Uterus.k.9..Cluster4..U2,pgel_Uterus.k.9..Cluster4..U3,pgel_Uterus.k.9..Cluster5..U1,pgel_Uterus.k.9..Cluster6..U1,pgel_Uterus.k.9..Cluster8..U1,pgel_Uterus.k.9..Cluster9..U1
"C[Del(T):R(8,9)]A",0.0538847811126875,0.00133010230641334,0.00102749481751215,0.00466030613820605,0.000332647717016994,0.0000905554114643691,0.0010437712106585,0.0212494794552321,0.0000246550455688499,0.000163952726335423,0.00667758206078685,0.000535284615922987,0.00590531929484471,0.0251792622945295,0.0671686583887441,0.0401671833838061,0.0745012318478346,0.0458470223187083,0.00386026100232847,0.0091332434138679,1.92731398081389E-049,0.0000600396340254056,0.0446748071395892,0.000871204394396116,0.00361585401139426,0.0102417683869793,0.0258700739719724,0.0547877216144559,0.0502437750245443,0.012034866391025,0.00765371275316214,0.0167129271438023,0.00574614187289282,0.000458159142445997,0.0115634268801165,0.0765931186846215,0.00138566487120175,0.0386768745744473,0.0155916318422148,0.0192472105422981,0.00402406341213632,0.0133716196890944,0.0189091636963217,0.0187773071570427,0.0026575647271616,0.00534826379573409,0.0607114419371513,0.0457436401929442,0.064693327013148,0.0056330431003209,0.0417232004895399,0.015446301968565,6.67062353333996E-095,0.00634046394882976,0,0,0.0385360322170018,0.0000883081136981602,0.0000659162074792624,0.000355205130180529,0.0619705304304281,0.000134037784000046,0.0000958893681368243,0.00481322127547062,0.000260469312922432,0.00127123038605728,0.00301647417615723,0.0000443802452998411,0.0649634356101101,0,0.0544840715946467,0.0646139458955763,0.0138708038774866,0.0044958913324803,0.00155495343513098,0.000974554062443134,0.000123941307070119,0.0268324354422423,0.00158324196428896,0.0822584732819734,0.0639416220265065,0.00181260795944884,0.0152155857164716,0.0147043341885861,0.00212040162029782,0.0231184228590478,0.025087662182657,0.00215237946733525,0.0738788033331433,0.0678912219413836,0.00309597523220346,0.00111623381507284,0.00152030284869143,0.0679956102794899,0.00429907790128677,0.00307359373672509,0.00805678843472391,0.00341487347993033,0.000627886993763587,0.0683928160710147,0.0311555609734678,0.00147684580524028,0.0553931219803396,0.0681609466288765,0.0060291348317328,0.0102343365839739,0.0423842465654259,0.0213928149634856,0.0499332372713558,0.0395257094618155,0.00149644594089044
"C[Del(T):R(8,9)]C",0.0642193949683724,0.000920465279004368,0.000184889160157536,0.00124151814199891,0.000956486017627978,0.000295040151207686,0.00568010535221996,0.0181394834507375,0.000367783150403702,0.000461971602620887,0.00636461487229718,0.000730044617443007,0.00794498717574981,0.024246228051504,0.0574491072249622,0.00521472771964427,0.0084152397202728,0.00603702003013422,0.00152162047828144,0.0138514156833733,0.000885426660775131,0.00000000000139316074534833,0.0768187087093873,0.0000850490093302145,0.000028003043234085,0.00130367978948159,0.0196117719401614,0.00692555704658082,0.00851460519215428,0.00980161579054752,0.00243769947293205,0.0156656084938515,0.00365004648694328,0.000719560687953689,0.00223729317084928,0.0793295660522054,0.00349504798889894,0.0276321766661266,0.00783377561015803,0.000735950196496525,0.00170379708122953,0.000113857877834071,0.0220767960910238,0.0333538859615779,0.00103312124676765,0.0289558022521403,0.0792995157047196,0.00471535814271316,0.00695730131790972,0.00148440478674497,0.0565959826138669,0.0179597479055798,0.00148576175974705,0.00402595233911621,0.00326530612244898,0,0.0352397870876094,0.000332640645948699,0.000352228587200163,0.000659831331246938,0.0696706088956794,0.0000333301553885516,0.000137129475149229,0.00110673744799608,0.0000000000482971972131116,0.00159439708553204,0.00383732304693387,0.000177190155324345,0.0762352076592062,0,0.00241598631207087,0.00899248486689316,0.00386885061885544,0.00167364419881174,0.000454118740369827,0.00138777764113139,0.000185587600880733,0.067073013827496,0.000413773112975188,0.00871805371137996,0.0797790428085147,0.00126884907672131,0.00923674097913455,0.0374632390602255,0.000664363132955069,0.0323657605809202,0.0253782462457517,0.000311329584628569,0.0151251790025148,0.0763387307084682,0.00696594427248277,0.000689692401395735,0.00122430770695175,0.0598363915550465,0.00494219529671342,0.00231270118082751,0.0108045667154923,0.00388446776496716,0.000311076098344561,0.0653886594050413,0.0372103000578647,0.000864477892223889,0.00608386306925457,0.00701694119522614,0.000947301353433722,0.00340291944043388,0.0292743913531593,0.0248917835091615,0.0499374430315877,0.0596713036569982,0.000374111485222519
"C[Del(T):R(8,9)]G",0.0411159362230023,0.000253293601845147,0.0000120919722828162,0.000247175458443754,0.0000825965559402391,0.00021807077390607,0.00143713413633562,0.00808639457781784,0.000115864507097097,0.00277427054136703,0.000907647152193358,0.000350343196821566,0.00508489857861145,0.0171583555481778,0.0603329043346669,0.0422873614620204,0.0718465098274313,0.0431138776331976,0.0043355097215113,0.00523448736605279,0.0000615469867442793,0.000334229651899924,0.0292451526881149,0.000205223059882514,0.000681630402384274,0.0000203407135438906,0.0134363580601057,0.0656518827346962,0.0489639883246423,0.00995541502242761,0.00229874901281834,6.70399128569151E-061,0.000477965284872578,0.000153731018137158,0.00679085100187417,0.0535718818845943,0.00233991732871925,0.0257508053924628,0.00382411687073707,0.0137794399168615,0.0000901970079080216,0.000847213225007871,0.00486105547246165,0.00736566511710448,0.00112465851139856,0.0150266973384951,0.0628430105404995,0.0389152792747007,0.0567866544456581,1.66480413484564E-058,0.0361270692834083,0.0124854969635107,5.97445339714611E-283,1.93037518585767E-030,0.00163265306122449,0,0.0220858684044727,0.000944018907543908,0.000000108294214928734,0.000331351009743309,0.0409224605441547,0.00000000000158890258439954,0.000299968265988574,0.00177089226786284,0.00117683924304118,0.000320746214253499,0.00104221579181684,0.0000652200890580764,0.056923973642395,0,0.0437688691465535,0.0696593019822,0.0032482873681212,0.00280806170649877,0.00167874271218398,0.00195647674870312,0.000208968133279361,0.0142782970537323,0.00127376378483573,0.0727707622060924,0.0570381947697817,0.00158547326068633,0.00405715565809755,0.0106327174840005,0.00708902124245607,0.0100390464229644,0.0139988612073409,0.000995643372983618,0.0569571711025161,0.0607365983178087,0.00309597523220975,0.000441604192576066,0.0000755027357021821,0.0507144845564494,0.00326247247725849,0.00463216266255673,0.00124949104669888,0.0032944217955992,0.00000071049714165323,0.0769641044110463,0.03060458966599,1.4574954040768E-069,0.0429450116548994,0.0674366444038392,5.33271664014432E-031,0.00186270793512632,0.0247898814432988,0.0206653129022577,0.0396788988682203,0.0254155804117094,0.000374111485222595
"G[Del(T):R(8,9)]A",0.0386816557811189,0.0000938272626806559,0.000830954316289549,0.000897062100702077,0.0000000406813008273515,0.000523640802621866,0.000256329192656086,0.000236307318668451,0.000618935489734207,0.000815483908611355,0.000352046200364345,0.00119006929223612,0.00740646555979994,0.0130195067070686,0.0321619511556125,0.00363121388638765,0.00252119409288448,0.000448167700153909,0.000194061143134695,0.00600624630848915,0.00000994313150739433,0.000283223719810626,0.0344807686856051,0.00013355328314373,0.00101082087670235,0.0064211348758755,0.0157084208981457,1.48565539704463e-320,0.00230907396289175,0.00401531147619147,0.00223551501736975,0.0185332274465662,0.00274011667436692,0.00218451569398924,0.00231127362553916,0.0436954368030299,0.000507074263126248,0.014172423122185,0.00705638001801855,0.0035569844173106,0.00440135697687305,0.0019550570823732,0.0120008407236409,0.0140065134282542,0.0011852777407041,0.012626070674503,0.0434648289232883,0.00148442210019469,0.00174399440882841,0.00567105754952903,0.0353696257895363,0.0168980842578189,0.000770133696059988,0.00616568149861215,0.000816326530612243,0,0.025562382253104,0.0023639559433909,0.000326976591025084,0.000282337214558429,0.0349943877423772,0.000238999152555012,0.00025608180068284,0.0000787793409663147,0.00000263288609020994,0.000000924697462614154,0.00141924554672588,0.000861192970397301,0.04496584343719,0,0.000659688207886673,0.00335208675306671,0.00864685043921807,0.000666446089397985,0.00116240121751284,0.000819385283205439,0.000233576569668691,0.0241317483801241,0.00211281947699191,0.00344788742698715,0.0425225783138984,0.00232367560086545,0.00562921691261945,0.0111125529369629,0.0000330000657528202,0.0114059066909099,0.0134809441846509,0.00282043511124116,0.00543726841083787,0.0443104636418876,0.00464396284830746,0.0000000000000171999452203011,0.00112868804932005,0.0362331830403368,0.00306357782438229,0.000368340839402527,0.00301861317796953,0.00354940422695016,0.000250460893425745,0.0379248378529497,0.0189890226722834,0.00062997997406875,0.00209305576613417,0.000431120896364649,0.00628780197817563,0.00477388211526882,0.0223010463589804,0.0145224559539648,0.0249732628002322,0.0309806629914608,0.000374111485222629
"G[Del(T):R(8,9)]C",0.0352707173898931,0.000323912874230892,0.000605172581056611,0.0000483853473679281,0.00408177732620373,0.000470228661655155,0.000339061205556438,0.00289772146440694,0.000721534742661443,0.000207872079341969,0.00165708619533067,0.000938097905937561,0.00796405320517946,0.0103934035583784,0.0228633843977709,1.15398216342993E-023,2.82182778325102E-204,5.09620573393567E-019,0.00306592620694796,0.00637068835049025,0.000196087539148425,0.000997989462431311,0.0332956316311968,0.000092215390494461,0.00181086500206095,0.0016744816245802,0.00984446199125865,0.0010971243437588,0,0.005523298618902,0.00307896103702066,0.0144042948729071,0.00226074343753771,0.000837049864928111,0.00115139542767858,0.0359457023393943,0.00158401943502394,0.00942401951783856,0.00592111942068581,0.00108568167121678,0.00188794589617636,0.000147612349948243,0.00534572165086651,0.0141341768725308,0.000940088065648248,0.0141845944754364,0.032331707699409,0.000000437959238073262,1.70958137903488E-017,0.00119217980340592,0.0321159907494354,0.00909187983670227,0.000793462003948435,0.00236056351890985,0.000816326530612245,0,0.0156185995018067,0.00140301535568471,0.000603105262784209,0.000208206952127288,0.0330121561890545,0.00027981680844105,0.00004005051711112,0.000928053701455733,0.0000501903060384649,0.0000168409535240124,0.000789247360340071,0.00132471757926143,0.0309513679464913,0,3.20092008985676E-025,0.000304693346145797,0.00352823901067653,0.000853752229477097,0.000829054511195273,0.000192172002465958,0.00083747943611029,0.0288819015853392,0.00263429238293108,9.05629901001321E-250,0.0389604884286348,0.00192865801551046,0.00177501058005328,0.0131459506492038,0.00225161194597759,0.0100881830325909,0.0107972820523421,0.00458618706886471,0.0000152053206708159,0.0330339910911083,0.00619195046440569,0.000765148772907288,0.00315786869741696,0.0307015162141559,0.002540949473901,0.00125306165550507,0.00205767250811515,0.00168066948501018,0.00293539112725591,0.0278631056021976,0.0178923408414307,0.000349229944718919,4.7842068775699E-047,3.89976089402351E-030,0.000665531932803207,0.00166672569796472,0.0134809296139953,0.0134490210059349,0.0198897989146428,0.0249954469557758,0.00074822297044511
"G[Del(T):R(8,9)]G",0.0211147365025796,0.0000200698020109616,0.000000000000244481860810352,0.00129051776455007,0.00000215934009339717,2.04182813706904E-036,0.000820456399201615,0.00572179734043689,0.000787288174125049,0.00107323780494221,0.0000508589291859892,0.00117211455871661,0.000172371078199375,0.00782373879789939,0.0227345626363512,0.00401939482694729,0.00508627304755706,0.0030942762559016,0.00104272532833772,0.00262920688923757,0.000929283634516567,0.0000310876760402451,0.0173985216710814,0.00148908804791156,0.000239661875371764,0.0000678436866568782,0.0072916982651994,0.00290844101602762,0.00219744543458478,0.00586353393730577,0.00142632114789081,0.00422100417823035,0.000285297482550872,0.000217912544903327,0.0039036028970836,0.0247984067457186,0.00240726793749256,0.00654220450554921,0.00211199754086933,0.00536389775389096,0.00158127954336949,0.000191421839297635,0.00179487446033199,0.00515373159451021,0.0000848854887811749,0.00546698690767233,0.029007602744435,0.00162059253929661,0.00327215681396047,0.000251676667117257,0.020254624751989,0.00814559488576354,1.84965539701707E-297,0.00137722748484084,0,0,0.0117977218047607,0.000913333107535156,0.000097700039613556,0.000511699523977696,0.0194681294802111,0.00000200331022092255,0.0000712557342890381,0.000643424101343337,0.00103831696559418,0.000117093963635292,0.00172201671774127,0.000270463936383471,0.0260643628199657,0,0.0009137813098659,0.00580961235608125,0.00178058671757747,0.000956972412780178,0.00015672001302267,0.00084869443750197,0.0000271135693755808,0.0093288574884398,0.000554063729985641,0.00511383718941774,0.0255485921334134,0.000650630326631114,0.0027904212152629,0.00436666783871568,0.00259142459877768,0.00555675516351608,0.00717040474817859,0.000717876124276934,0.00552567406098032,0.027874401205332,0,0.0000419280526464969,0.000811724601778148,0.0219019423404919,0.000130497474466666,0.00299035172938578,0.00361895258717561,0.00145959474957599,0.000423227486988891,0.0291394700036798,0.0134471350865582,0.00021920741139966,0.00267108174734031,0.00510551650259032,0.000129884934895644,0.00161379881522145,0.0111558539184367,0.00962300271338853,0.0166949814906835,0.0144704066928843,0.000374111485222633
"Del(2,4):R1",0.00106525493986903,0.000142375108130439,0.0166801772279857,0.00482369423597532,0.017930133549252,0.00298798169161771,0.0992432234089184,0.0249551314678461,0.0185122149317344,0.0411957160941106,0.00525415277157598,0.00148832142456709,0.0074925120838705,0.00259105504094718,0.00675672755038046,0.0421637594107193,0.00639787965668157,0.00336006314321316,0.0394426945416879,0.0426608867155368,0.0436104893084213,0.00896585587890922,0.00518470035621204,0.0389564452098075,0.00632810293758097,0.0251564442829172,0.000812490565397748,0.0173670768415278,0.00624683168375015,0.0059037865246707,0.015921189905963,0.000576642392186326,0.000874672024860545,0.00874860523341341,0.000997221563733033,0.00327604542123501,0.00246370036660435,0.0319358219891804,0.00167253396173191,0.0239616485732262,0.0214736035327937,0.00535746797466779,0.000112396491307927,0.00896896806980199,0.0502995559748334,0.00432449806326196,0.00604034715235036,0.0068524466380512,0.00844614681450098,0.00189709917168298,0.00584271409898904,0.00406188963806795,0.000574184408357494,0.000435491677945002,0.0440816326530613,0.00630914826498423,0.00361607113052165,0.00433979861998954,0.000479982468619456,0.00763464365178598,0.00419138638485199,0.00824165606132659,0.0212154873628689,0.00172788163083453,0.042789383334322,0.00834891250224878,0.0611048188296461,0.032041894443452,0.00406919169444113,3.00292440470871E-250,0.00882830329272116,0.00689668286890982,0.0216985348194453,0.0167134148678689,0.0124406699355583,0.0228028338274303,0.0145753760758907,0.00767405301989952,0.0254905004910269,0.0105459394684758,0.00257122695659361,0.0106020580297973,0.00480382149633438,0.0357913791607502,0.0327384477843562,0.00645868815864273,0.00420027870335524,0.0128456691799064,0.00852288647930521,0.00499451984752732,0.0255417956657058,0.0074395665655982,0.00853560070072721,0.000890001795324055,0.00299798031676533,0.0292467228615595,0.0522903262634591,0.0190999091865507,0.0369747184540625,0.00673538577340389,0.00615406455306831,1.64093859201696E-061,0.006545166219156,0.00945361680371665,0.00202894659832589,9.64074756482757E-017,0.00232553468502975,0.00394594493245366,0.00484717166623691,0.00290765586341502,0.00673400673400656
"Del(5,):R1",0.000384894499511337,0.00236174039002236,0.335419613756982,0.00169532044466824,0.00615536617104721,0.0127346177289093,0.0400748945096685,0.00109690144189087,0.010680650010139,0.010915853612351,0.00472307381555403,0.0030394944905686,0.00832710798703207,0,0.000254229098072315,0.0203784476442357,0.00280132128849282,0.00122937859436859,0.00680739959809539,0.00103416527640587,0.147415267245954,0.00539234112120265,0.00322990958317828,0.00588298188450284,0.000989834046400024,0.00177964382747762,3.31306670254231E-222,0.00859321072238357,0.00594493490114964,0.000528436995568034,0.019435532535821,0.00248549573958315,0.00105251778380677,0.00445132099054639,0.000231454812922449,0.000262684686881891,0.0512776148085482,0.00105897660085943,0.00258185903002138,0.0040774274170468,0.000324129295893977,0.00990729718418982,0.00173756026240774,0.000210806372532995,0.233408122836212,0.000427482935274067,0.00129854288011923,0.00163415581570659,0.00437624719528883,0.000632804034938885,0.00100310778081577,0.000444872998885579,0.000329954945794298,0.000349532589033624,0.0612244897959185,0.00946372239747634,0.000391696100845495,0.000401622128674524,0.00583507385111139,0.0654256374531055,0.0000614131116020521,0.00518698707618438,0.00536036103080545,0.00655857709183412,0.0210819663219232,0.00288552549512133,0.0215673401591292,0.197381735644729,0.00100800157163196,0.00045028410352298,0.00864484532100632,0.0103739893194547,0.0179291033001608,0.00726026523467072,0.0140734836707847,0.023243884567475,0.0735815922268515,0.00397380524272463,0.0835184810342739,0.00594120455051631,0.000313450315014807,0.061669662614376,0.00422313203471062,0.00475974238901044,0.013325451769736,0.000443039978888112,0.0131132095050037,0.0275204233748099,0.00806978486435633,0.00109209379568588,0.0201238390092406,0.0812155759302139,0.01865631466035,0.000743606591855973,0.0009260137723366,0.0114111313400921,0.0135639758547191,0.0202510538170806,0.047256626922506,0.000636388787558325,0.000314642184511831,5.24213926019828E-125,0.00378536718743746,0.00564412885910907,4.55010358148164E-050,0.00000300066998168675,0.0000000000579423728572928,0.000200642708106644,4.92937535921447E-066,0.000233308801088485,0.00823045267488543
"Del(2,8):U(1,2):R(2,4)",0.00481722033478204,0.0349864902971916,0.00584532153748002,0.0220126155519333,0.0386548012662538,0.00809943902336757,0.0597176115299984,0.0141715789686693,0.0241857649033962,0.0140467000521116,0.000790693522924803,0.0225969319694604,0.0141110429074581,0.0014379371829946,0.00378625011275718,0.135278473830451,0.000000000000128108892199614,0.00380527899721058,0.0254170321640099,0.167755860283992,0.0293490281234244,0.0114931128728394,0.041923703538288,0.00553153962190186,0.00328028691938161,0.0000810756535926946,1.87414153635204E-031,0.0133555485748102,0.00540903428897682,0.0250803062106939,0.0141695046173971,0.00137023622942509,0.00407945263552602,0.0145793166868127,0.00289048653821175,0.00186806316333306,0.000513773735826911,0.180210301803206,0.00990145365644493,0.0031977285232501,0.0143204657110388,0.00989817848629367,0.0070714850757792,0.00537781318041159,0.0270568090128766,0.0181306724817941,0.00335163427107502,0.00588760651261508,0.0113226913887507,0.000939874439002798,0.00198730668307788,0.000782035804191014,6.08688724289845E-072,5.54371750474683E-173,0.0236734693877551,0.0252365930599369,0.00118240382304558,0.00714731502417427,0.0181497499267763,0.00498362274950482,0.0083264064491703,0.0112372066781893,0.0629275066311545,0.00673332137834749,0.00243943241790104,0.00254531089846063,0.128484976130913,0.0024007390662387,0.00561671356632799,0.000113601393817274,0.00739616961310854,0.0138328176595372,0.128793353955212,0.0133155010612119,0.00733894988732972,0.0120137896555272,0.00989380144116338,0.0382139229059362,0.018014549755007,0.0101911480701027,0.000459328412717068,0.000972322390629082,0.00307604350480485,0.173086772689706,0.0201519816533557,0.017866604665168,0.0103099242612372,0.00680438870411671,0.0147903494768796,0.00355479858092085,0.0170278637771478,0.00453691172028187,0.0141767458959334,0.00965110263433134,0.00672010588537735,0.00807374438858679,0.10567679562328,0.033555133029826,0.0226843317303618,0.00617774000454559,0.00179953889111459,0.00032771163626947,0.00566599846542332,0.0102056538389258,0.000580655913795189,6.44932766703115E-077,0.00142771244597407,0.00102060171948425,0.00368310070633166,0.002175139653069,0.00561167227833883
"Del(2,):U(1,2):R(5,9)",0.00339023978469864,0.022527886732755,0.0021921383753316,0.00839321457782774,0.0076029500263979,0.000107955362740799,0.0141916077819011,0.00642040252464675,0.00885164820774078,0.00683762029221837,0.00037045943166717,0.00860136107840816,0.00408387071599299,0.00378511082729446,0.035903910981336,0.0585783590589376,0.0455481360444129,0.00635495612788172,0.00494501962067795,0.0447261743077172,0.00830245143296266,0.00144143213821523,0.00908070972016757,0.00988233819098417,0.0168481080858571,0.0390572716319908,0.00297826918212045,0.0443433772771311,0.0146263902161413,0.00482569596397769,0.0029352451908945,0.00176199842552423,0.00236881104155966,0.0072380849371342,0.000350418074016092,0.00746478192121988,0.00238821946931629,0.0479948829295429,0.0000483676307833419,0.00726939833172052,0.00114539163608212,0.00823385408068983,0.00377250421607603,0.00175374306087483,0.0123223256982358,0.000782114353626538,0.0617314952616601,0.0230619523628381,0.039632235340724,0.00126382115122975,0.027288897176316,0.0110291352336106,0.000171932603787063,0.00120855399345573,0.00571428571428571,0.00946372239747634,0.0253237061491237,0.00681809584862427,0.00780854933225929,0.00528272699912586,0.00783272399779187,0.00422480416063406,0.0147304414183043,0.0002587044268721,0.0087015312917928,0.0000492221491031312,0.0220794851439663,0.000620889408254811,0.0327275289011837,0.000358379827801898,0.018806362747963,0.0409755546492976,0.0261769756119562,0.000699727351178809,0.00902163757171344,0.00275192243960895,0.00755413754160515,0.00983127794295881,0.00440783046578907,0.0488666685621832,0.00567683727928033,0.00648476523123721,0.00109726298045013,0.0276434220819998,0.00850116433889864,0.00349623721531722,0.00416064808854548,0.00710075774915383,0.0340018208843524,0.0501220726752588,0.00309597523217588,0.00165908877661751,0.00663900902290719,0.0103485884246861,0.00284244639711298,0.00997560222017322,0.0245633503002639,0.00377043885003973,0.00885880044637528,0.044770234592013,0.00487679544299708,0.000475244320807674,0.028900522391272,0.0389526119025832,4.05688064307305E-058,2.70204260742526E-030,0.0137599223356872,0.00682629476085985,0.0362039340804753,0.0211653826050519,0.00261878039655819
"Del(3,):U(3,):R2",0.00637814047238479,0.0010493484140743,0.000304128341211038,0.0201740665541095,0.0210783857711551,0.000912012611518101,0.0278683712660121,0.00087178728429271,0.0227015910856513,0.0161019277385452,0.00174742939190607,0.0303479753891914,0.00138661980208647,0,1.34643215542327E-041,0.00237518993168009,2.03788004472666E-098,0.00048950744120579,0.00000000000160122231565158,0.182802378674974,0.00102167811491756,0.000668862265632713,0.00998851025749965,0.00941866986243037,0.0149273907574267,0.0677033879098242,0.00102514399167039,0.00441363857257068,0.00205684962569986,0.00408888878973142,0.00778134008370269,0.00482853641478427,0.00217617308317878,0.0035068893341671,0.00218813230138235,0.000176250830949333,0.0123222325092611,0.148453528341512,0.00431024916052629,0.00152700510199477,0.00909574246504859,0.000582061663258714,0.00465805517523414,0.00740481349651458,0.00222901412406132,0.00631219356866279,0.000316289974222809,0.00000206958153065052,0.0000041880841272009,0.00053259925786378,2.89332505885648E-054,0,4.73742079168308E-090,5.94268779186961E-101,0.0146938775510204,0.0473186119873817,0.000399665681266959,0.00487069797535483,0.000147838631893767,0.00768568865837721,0.0057112864134684,0.00150316135298696,0.00357498262636316,0.00150758921054533,0.000256576203591482,0.000268213776581646,0.136719314623081,0.000603174554241856,0.00219329768401025,0.000379423959862719,2.0971493923145E-054,0.000000848987129025301,0.120451376370543,0.00207869419305089,0.00483976328466609,0.00553135836044166,0.00176086030776683,0.0149482692357217,0.00462465204341531,2.76837672770845E-035,0.00212217930093633,0.0116124160773811,0.00377555947457608,0.155942165227816,0.0178958978300959,0.00371682815054691,0.00294064619239822,0.00769462804172445,0.00167492413393265,0.000384685857868746,0.0185758513932488,0.00461712777708538,0.00982208556710894,0.00630326536249052,0.0157663797585527,0.00615338455463049,0.102041908204774,0.00498836545381373,0.0214955361673592,0.00119362099357515,1.75961756803519E-251,1.52920969793497E-206,0.00000683261467905936,0.000520899330314878,1.83147664715993E-192,1.54387719031008E-271,6.67139680020716E-186,3.07474388219927e-314,1.90825497658684E-029,0.000450801048316355,0.00710811821922962
